Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
STK10,286,249,KEA3,0.11714285714285715,1,STK10,STE,STE20,SLK
STK11,56,41,KEA3,0.8628571428571429,4,STK11,CAMK,CAMKL,LKB
STK16,94,79,KEA3,0.7257142857142858,3,STK16,OTHER,"NAK",MPSK
STK17A,123.5,117,KEA3,0.58,3,STK17A,CAMK,DAPK,DRAK
STK24,129.5,126,KEA3,0.5485714285714286,3,STK24,STE,STE20,YSK
STK25,176.5,176,KEA3,0.36857142857142855,2,STK25,STE,STE20,YSK
STK26,235,217,KEA3,0.22,1,STK26,STE,STE20,YSK
STK3,123.33333333333333,116,KEA3,0.5857142857142857,3,STK3,STE,STE20,MST
STK33,281,246,KEA3,0.12571428571428572,1,STK33,CAMK,CAMK-UNIQUE,NA
STK36,220,204,KEA3,0.2714285714285714,2,STK36,OTHER,ULK,FUSED
STK38,124,119,KEA3,0.5742857142857143,3,STK38,AGC,NDR,NA
STK38L,131,128,KEA3,0.5428571428571428,3,STK38L,AGC,NDR,NA
STK39,123,115,KEA3,0.5885714285714285,3,STK39,STE,STE20,FRAY
STK4,133,131,KEA3,0.5285714285714286,3,STK4,STE,STE20,MST
STK40,219.5,203,KEA3,0.2742857142857143,2,STK40,CAMK,SGK495,NA
STYK1,211.5,198,KEA3,0.29714285714285715,2,STYK1,TK,TK-UNIQUE,NA
SYK,77.33333333333333,55,KEA3,0.8142857142857143,4,SYK,TK,SYK,NA
TAOK1,310,268,KEA3,0.06285714285714286,1,TAOK1,STE,STE20,TAO
TBK1,93.33333333333333,78,KEA3,0.7314285714285714,3,TBK1,OTHER,IKK,NA
TEC,168.5,166,KEA3,0.40285714285714286,2,TEC,TK,TEC,NA
TEK,319,274,KEA3,0.045714285714285714,1,TEK,TK,TIE,NA
TESK1,298,257,KEA3,0.09428571428571429,1,TESK1,TKL,LISK,TESK
TESK2,128,123,KEA3,0.56,3,TESK2,TKL,LISK,TESK
TGFBR1,189,186,KEA3,0.3342857142857143,2,TGFBR1,TKL,STKR,TYPE1
TGFBR2,45.5,26,KEA3,0.9142857142857143,4,TGFBR2,TKL,STKR,TYPE2
TLK1,339,290,KEA3,0,1,TLK1,OTHER,TLK,NA
TNIK,320,275,KEA3,0.04285714285714286,1,TNIK,STE,STE20,MSN
TNK2,159,154,KEA3,0.44,2,TNK2,TK,ACK,NA
TNNI3K,156.5,152,KEA3,0.44571428571428573,2,TNNI3K,TKL,MLK,HH498
TP53RK,211,197,KEA3,0.3,2,TP53RK,OTHER,BUD32,NA
TRIB3,99,85,KEA3,0.7,3,TRIB3,CAMK,TRBL,NA
TRPM7,221,205,KEA3,0.26571428571428574,2,TRPM7,ATYPICAL,ALPHA,CHAK
TTK,122.33333333333333,114,KEA3,0.5942857142857143,3,TTK,OTHER,TTK,NA
TXK,244,224,KEA3,0.19428571428571428,1,TXK,TK,TEC,NA
TYK2,96,81,KEA3,0.7171428571428572,3,TYK2,TK,JAKA,NA
TYRO3,135.5,132,KEA3,0.5257142857142857,3,TYRO3,TK,AXL,NA
UHMK1,119,110,KEA3,0.6142857142857143,3,UHMK1,OTHER,KIS,NA
ULK1,165.5,162,KEA3,0.41714285714285715,2,ULK1,OTHER,ULK,ULK
VRK1,77.66666666666667,56,KEA3,0.8114285714285714,4,VRK1,CK1,VRK,NA
VRK3,249,227,KEA3,0.18285714285714286,1,VRK3,CK1,VRK,NA
WEE1,72.5,50,KEA3,0.8342857142857143,4,WEE1,OTHER,WEE,NA
WNK1,98,83,KEA3,0.7085714285714285,3,WNK1,OTHER,WNK,NA
YES1,88.33333333333333,71,KEA3,0.7571428571428571,4,YES1,TK,SRC,SRCA
ZAP70,100.66666666666667,87,KEA3,0.6914285714285714,3,ZAP70,TK,SYK,NA
PRKX,3.17609125905568,1,UKA,1,4,PRKX,AGC,PKA,NA
CAMK4,1.94564233767741,2,UKA,0.9896907216494846,4,CAMK4,CAMK,CAMK1,NA
CAMK4,1.94564233767741,2,UKA,0.9896907216494846,4,CAMKK1,OTHER,CAMKK,META
PIM2,1.77815125038364,3,UKA,0.979381443298969,4,PIM2,CAMK,PIM,NA
PKG2,1.74472749489669,4,UKA,0.9690721649484536,4,PRKG2,AGC,PKG,NA
DAPK3,1.55284196865778,5,UKA,0.9587628865979382,4,DAPK3,CAMK,DAPK,DAPK
PKG1,1.47712125471966,6,UKA,0.9484536082474226,4,PRKG1,AGC,PKG,NA
P70S6K[BETA],1.39794000867204,7,UKA,0.9278350515463918,4,RPS6KB2,AGC,RSK,P70
CAMK2[ALPHA],1.39794000867204,7,UKA,0.9278350515463918,4,CAMK2A,CAMK,CAMK2,NA
ICK,1.32483291033661,8,UKA,0.9175257731958762,4,CILK1,CMGC,RCK,NA
NUAK1,1.28123041206522,9,UKA,0.9072164948453608,4,NUAK1,CAMK,CAMKL,NUAK
CHK2,1.2518119729938,10,UKA,0.8969072164948454,4,CHEK2,CAMK,RAD53,NA
DAPK2,1.23657200643706,11,UKA,0.8865979381443299,4,DAPK2,CAMK,DAPK,DAPK
AKT2/PKB[BETA],1.18045606445813,12,UKA,0.8762886597938144,4,AKT2,AGC,AKT,NA
MAPKAPK2,1.16749108729376,13,UKA,0.865979381443299,4,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
GSK3[ALPHA],1.13866476111506,14,UKA,0.8556701030927835,4,GSK3A,CMGC,GSK,NA
SGK2,1.07572071393812,15,UKA,0.845360824742268,4,SGK2,AGC,SGK,NA
SGK2,1.07572071393812,15,UKA,0.845360824742268,4,SGK3,AGC,SGK,NA
AMPK[ALPHA]1,1.0268721464003,16,UKA,0.8350515463917526,4,PRKAA1,CAMK,CAMKL,AMPK
DCAMKL1,1.0207977016105,17,UKA,0.8247422680412371,4,DCLK1,CAMK,DCAMKL,NA
PKA[ALPHA],1.01173840327124,18,UKA,0.8144329896907216,4,PRKACA,AGC,PKA,NA
PRKY,1.00290499064341,19,UKA,0.8041237113402062,4,PRKY,AGC,PKA,NA
MTOR/FRAP,0.997114311762512,20,UKA,0.7938144329896907,4,MTOR,ATYPICAL,PIKK,FRAP
MAPKAPK3,0.980191606646448,21,UKA,0.7835051546391752,4,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
PIM1,0.85802792409292,22,UKA,0.7731958762886598,4,PIM1,CAMK,PIM,NA
CK1[ALPHA],0.744727494896694,23,UKA,0.7628865979381443,4,CSNK1A1,CK1,CK1,CK1-A
P70S6K,0.739928612014925,24,UKA,0.7525773195876289,4,RPS6KB1,AGC,RSK,P70
AKT1/PKB[ALPHA],0.732046463137605,25,UKA,0.7319587628865979,3,AKT1,AGC,AKT,NA
PIM3,0.732046463137605,25,UKA,0.7319587628865979,3,PIM3,CAMK,PIM,NA
RSK2,0.605548319173784,26,UKA,0.7216494845360825,3,RPS6KA3,AGC,RSK,RSK
RSKL2,0.57952895987845,27,UKA,0.711340206185567,3,RPS6KL1,AGC,RSKL,NA
CHK1,0.550778808094007,28,UKA,0.7010309278350515,3,CHEK1,CAMK,CAMKL,CHK1
ERK7,0.511449283499556,29,UKA,0.6907216494845361,3,MAPK15,CMGC,MAPK,ERK7
SGK1,0.503993401119964,30,UKA,0.6804123711340206,3,SGK1,AGC,SGK,NA
ANP[ALPHA],0.470227546771762,31,UKA,0.6701030927835051,3,NPR1,RGC,RGC,NA
PKC[DELTA],0.468521082957745,32,UKA,0.6597938144329897,3,PRKCD,AGC,PKC,DELTA
DAPK1,0.449364814393879,33,UKA,0.6494845360824743,3,DAPK1,CAMK,DAPK,DAPK
CK2[ALPHA]1,0.427903232049481,35,UKA,0.6288659793814433,3,CSNK2A1,CMGC,CK2,NA
TNIK/ZC2,0.415679247877701,36,UKA,0.6185567010309279,3,TNIK,STE,STE20,MSN
ALPHAK1,0.415668775632469,37,UKA,0.6082474226804123,3,ALPK1,ATYPICAL,ALPHA,ALPHA-UNCLASSIFIED
ALPHAK1,0.415668775632469,37,UKA,0.6082474226804123,3,ALPK3,ATYPICAL,ALPHA,ALPHA-UNCLASSIFIED
ATR,0.383699569557427,38,UKA,0.5979381443298969,3,ATR,ATYPICAL,PIKK,ATR
CDKL1,0.382300874364863,39,UKA,0.5876288659793815,3,CDKL1,CMGC,CDKL,NA
MSK1,0.365858741060597,40,UKA,0.5773195876288659,3,RPS6KA5,AGC,RSK,MSK
MSK1,0.365858741060597,40,UKA,0.5773195876288659,3,SIK1,CAMK,CAMKL,QIK
CDKL2,0.363177902412826,41,UKA,0.5670103092783505,3,CDKL2,CMGC,CDKL,NA
CDK4,0.356547323513813,42,UKA,0.5463917525773195,3,CDK4,CMGC,CDK,CDK4
CDK10,0.356547323513813,42,UKA,0.5463917525773195,3,CDK10,CMGC,CDK,CDK10
PFTAIRE1,0.353923179687664,43,UKA,0.5360824742268041,3,CDK14,CMGC,CDK,PFTAIRE
CDK6,0.35261702988538,44,UKA,0.5257731958762887,3,CDK6,CMGC,CDK,CDK4
GSK3[BETA],0.33850282082017,45,UKA,0.5154639175257731,3,GSK3B,CMGC,GSK,NA
PFTAIRE2,0.334731788600826,46,UKA,0.5051546391752577,3,CDK15,CMGC,CDK,PFTAIRE
PKC[GAMMA],0.316352692858534,47,UKA,0.4948453608247423,2,PRKCG,AGC,PKC,ALPHA
PKC[ETA],0.310395199139611,48,UKA,0.4845360824742268,2,PRKCH,AGC,PKC,ETA
P38[BETA],0.30803489723264,49,UKA,0.4742268041237113,2,MAPK11,CMGC,MAPK,P38
PKC[THETA],0.301029995663981,50,UKA,0.4639175257731959,2,PRKCQ,AGC,PKC,DELTA
PKD1,0.285111662065992,51,UKA,0.4536082474226804,2,PRKD1,CAMK,PKD,NA
HGK/ZC1,0.283996656365201,52,UKA,0.44329896907216493,2,MAP4K4,STE,STE20,MSN
PKC[ALPHA],0.27846416776524,53,UKA,0.4329896907216495,2,PRKCA,AGC,PKC,ALPHA
ROCK2,0.27083521030723,54,UKA,0.41237113402061853,2,ROCK2,AGC,DMPK,ROCK
PKC[EPSILON],0.27083521030723,54,UKA,0.41237113402061853,2,PRKCE,AGC,PKC,ETA
PKC[IOTA],0.255967932764957,55,UKA,0.4020618556701031,2,PRKCI,AGC,PKC,IOTA
RSK1/P90RSK,0.252847240425405,56,UKA,0.3917525773195876,2,RPS6KA2,AGC,RSK,RSK
RSK3,0.2518119729938,57,UKA,0.38144329896907214,2,RPS6KA1,AGC,RSK,RSK
ADCK3,0.211831628858832,58,UKA,0.3711340206185567,2,COQ8A,ATYPICAL,ABC1,ABC1-A
PCTAIRE2,0.166215625343521,59,UKA,0.36082474226804123,2,CDK17,CMGC,CDK,PCTAIRE
CK1[EPSILON],0.123782159408358,60,UKA,0.35051546391752575,2,CSNK1E,CK1,CK1,CK1-D
IKK[ALPHA],0.120330794367946,61,UKA,0.3402061855670103,2,CHUK,OTHER,IKK,NA
SGK307,0.115771230367396,62,UKA,0.32989690721649484,2,TEX14,OTHER,NKF5,NA
TBK1,0.114638779968488,63,UKA,0.31958762886597936,2,TBK1,OTHER,IKK,NA
CDK7,0.10790539730952,64,UKA,0.30927835051546393,2,CDK7,CMGC,CDK,CDK7
CDKL5,0.107253934428004,65,UKA,0.29896907216494845,2,CDKL5,CMGC,CDKL,NA
CDK9,0.0925886392254138,66,UKA,0.28865979381443296,2,CDK9,CMGC,CDK,CDK9
CK1[DELTA],0.0788451885766191,67,UKA,0.27835051546391754,2,CSNK1D,CK1,CK1,CK1-D
COT,0.0788339493622613,68,UKA,0.26804123711340205,2,MAP3K8,STE,STE-UNIQUE,NA
AURB/AUR1,0.0555173278498314,69,UKA,0.25773195876288657,2,AURKB,OTHER,AUR,NA
PKC[ZETA],0.0545314148681803,70,UKA,0.24742268041237114,1,PRKCZ,AGC,PKC,IOTA
AURA/AUR2,0.051587034221399,71,UKA,0.23711340206185566,1,AURKA,OTHER,AUR,NA
PAK1,0.0506099933550872,72,UKA,0.2268041237113402,1,PAK1,STE,STE20,PAKA
PKC[BETA],0.0486624812040823,73,UKA,0.21649484536082475,1,PRKCB,AGC,PKC,ALPHA
IKK[BETA],0.0457574905606751,74,UKA,0.20618556701030927,1,IKBKB,OTHER,IKK,NA
ARAF,0.0438315695246367,75,UKA,0.1958762886597938,1,ARAF,TKL,RAF,RAF
ROCK1,0.0428718023231869,76,UKA,0.18556701030927836,1,ROCK1,AGC,DMPK,ROCK
P38[DELTA],0.0400051616715838,77,UKA,0.16494845360824742,1,MAPK13,CMGC,MAPK,P38
BRAF,0.0400051616715838,77,UKA,0.16494845360824742,1,BRAF,TKL,RAF,RAF
CDK3,0.0277971616209356,78,UKA,0.15463917525773196,1,CDK3,CMGC,CDK,CDC2
RAF1,0.0231916626619338,79,UKA,0.13402061855670103,1,RAF1,TKL,RAF,RAF
P38[GAMMA],0.0231916626619338,79,UKA,0.13402061855670103,1,MAPK12,CMGC,MAPK,P38
CDK5,0.0204516252959049,80,UKA,0.12371134020618557,1,CDK5,CMGC,CDK,CDK5
PKN1/PRK1,0.0159229660971692,81,UKA,0.1134020618556701,1,PKN1,AGC,PKN,NA
MAPK14,0.0150228735845067,82,UKA,0.10309278350515463,1,MAPK14,CMGC,MAPK,P38
JNK1,0.0132282657337552,83,UKA,0.08247422680412371,1,MAPK8,CMGC,MAPK,JNK
JNK3,0.0132282657337552,83,UKA,0.08247422680412371,1,MAPK10,CMGC,MAPK,JNK
CDC2/CDK1,0.00966114521239857,84,UKA,0.07216494845360824,1,CDK1,CMGC,CDK,CDC2
ERK5,0.00877392430750515,85,UKA,0.061855670103092786,1,MAPK7,CMGC,MAPK,ERK5
CDK2,0.00700490156865849,86,UKA,0.05154639175257732,1,CDK2,CMGC,CDK,CDC2
JNK2,0.00612308505878879,87,UKA,0.041237113402061855,1,MAPK9,CMGC,MAPK,JNK
DYRK1A,0.00568307023558034,88,UKA,0.030927835051546393,1,DYRK1A,CMGC,DYRK,DYRK1
IKK[EPSILON],0.00436480540245009,89,UKA,0.020618556701030927,1,IKBKE,OTHER,IKK,NA
ERK1,0.00261361560268669,90,UKA,0.010309278350515464,1,MAPK3,CMGC,MAPK,ERK1
ERK2,0.00174066157630127,91,UKA,0,1,MAPK1,CMGC,MAPK,ERK1
BARK2,2.857555479304373,1,KRSA,1,4,GRK3,AGC,GRK,BARK
AKT,2.6571264393682283,2,KRSA,0.9873417721518988,4,AKT1,AGC,AKT,NA
AKT,2.6571264393682283,2,KRSA,0.9873417721518988,4,AKT2,AGC,AKT,NA
AKT,2.6571264393682283,2,KRSA,0.9873417721518988,4,AKT3,AGC,AKT,NA
BUD32,2.627105968694637,3,KRSA,0.9746835443037974,4,TP53RK,OTHER,BUD32,NA
TAO,2.519873946427153,4,KRSA,0.9620253164556962,4,TAOK1,STE,STE20,TAO
TAO,2.519873946427153,4,KRSA,0.9620253164556962,4,TAOK2,STE,STE20,TAO
TAO,2.519873946427153,4,KRSA,0.9620253164556962,4,TAOK3,STE,STE20,TAO
SGK,2.361289334946005,5,KRSA,0.9493670886075949,4,SGK1,AGC,SGK,NA
SGK,2.361289334946005,5,KRSA,0.9493670886075949,4,SGK2,AGC,SGK,NA
SGK,2.361289334946005,5,KRSA,0.9493670886075949,4,SGK3,AGC,SGK,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKACA,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKACB,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKACG,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKX,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKY,AGC,PKA,NA
PHK,1.9719602117675736,7,KRSA,0.9240506329113924,4,PHKG1,CAMK,PHK,NA
PHK,1.9719602117675736,7,KRSA,0.9240506329113924,4,PHKG2,CAMK,PHK,NA
PKD,1.950834047128668,8,KRSA,0.9113924050632911,4,PRKD1,CAMK,PKD,NA
PKD,1.950834047128668,8,KRSA,0.9113924050632911,4,PRKD2,CAMK,PKD,NA
PKD,1.950834047128668,8,KRSA,0.9113924050632911,4,PRKD3,CAMK,PKD,NA
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,BCKDK,ATYPICAL,PDHK,BCKDK
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,PDK2,ATYPICAL,PDHK,PDHK
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,PDK3,ATYPICAL,PDHK,PDHK
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,PDK4,ATYPICAL,PDHK,PDHK
FRAY,-1.8810091247182823,10,KRSA,0.8860759493670886,4,OXSR1,STE,STE20,FRAY
FRAY,-1.8810091247182823,10,KRSA,0.8860759493670886,4,STK39,STE,STE20,FRAY
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K1,STE,STE7,MEK1
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K2,STE,STE7,MEK1
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K3,STE,STE7,MEK3
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K4,STE,STE7,MEK4
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K5,STE,STE7,MEK5
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K6,STE,STE7,MEK3
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K7,STE,STE7,MEK7
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK1,CMGC,MAPK,ERK1
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK15,CMGC,MAPK,ERK7
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK3,CMGC,MAPK,ERK1
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK4,CMGC,MAPK,ERK3
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK6,CMGC,MAPK,ERK3
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK7,CMGC,MAPK,ERK5
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK1,OTHER,PEK,HRI
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK2,OTHER,PEK,PKR
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK3,OTHER,PEK,PEK
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK4,OTHER,PEK,GCN2
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2A,CAMK,CAMK2,NA
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2B,CAMK,CAMK2,NA
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2D,CAMK,CAMK2,NA
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2G,CAMK,CAMK2,NA
NUAK,1.632978430576399,15,KRSA,0.8227848101265823,4,NUAK1,CAMK,CAMKL,NUAK
NUAK,1.632978430576399,15,KRSA,0.8227848101265823,4,NUAK2,CAMK,CAMKL,NUAK
PKCH,-1.5870573835251809,16,KRSA,0.810126582278481,4,PRKCE,AGC,PKC,ETA
PKCH,-1.5870573835251809,16,KRSA,0.810126582278481,4,PRKCH,AGC,PKC,ETA
PDK1,-1.57884365084908,17,KRSA,0.7974683544303798,4,PDK1,ATYPICAL,PDHK,PDHK
PDK1,-1.57884365084908,17,KRSA,0.7974683544303798,4,PDPK1,AGC,PDK1,NA
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK1,OTHER,PLK,PLK1
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK2,OTHER,PLK,PLK2
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK3,OTHER,PLK,PLK2
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK4,OTHER,PLK,SAK
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK5,NA,NA,NA
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK1,CMGC,CDK,CDC2
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK10,CMGC,CDK,CDK10
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK11A,NA,NA,NA
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK11B,NA,NA,NA
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK12,CMGC,CDK,CRK7
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK13,CMGC,CDK,CRK7
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK14,CMGC,CDK,PFTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK15,CMGC,CDK,PFTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK16,CMGC,CDK,PCTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK17,CMGC,CDK,PCTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK18,CMGC,CDK,PCTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK19,CMGC,CDK,CDK8
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK2,CMGC,CDK,CDC2
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK20,CMGC,CDK,CCRK
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK3,CMGC,CDK,CDC2
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK4,CMGC,CDK,CDK4
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK5,CMGC,CDK,CDK5
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK6,CMGC,CDK,CDK4
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK7,CMGC,CDK,CDK7
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK8,CMGC,CDK,CDK8
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK9,CMGC,CDK,CDK9
TTK,1.5439795631582016,20,KRSA,0.759493670886076,4,TTK,OTHER,TTK,NA
MST,-1.472672166863983,21,KRSA,0.7468354430379747,3,STK3,STE,STE20,MST
MST,-1.472672166863983,21,KRSA,0.7468354430379747,3,STK4,STE,STE20,MST
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK1,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK4,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK5,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK6,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK7,AGC,GRK,GRK
NMO,-1.3215418352362525,23,KRSA,0.7215189873417721,3,NLK,CMGC,MAPK,NMO
AUR,-1.3106682427644731,24,KRSA,0.7088607594936709,3,AURKA,OTHER,AUR,NA
AUR,-1.3106682427644731,24,KRSA,0.7088607594936709,3,AURKB,OTHER,AUR,NA
AUR,-1.3106682427644731,24,KRSA,0.7088607594936709,3,AURKC,OTHER,AUR,NA
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA1,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA2,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA3,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA4,AGC,RSK,MSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA5,AGC,RSK,MSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA6,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KB1,AGC,RSK,P70
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KB2,AGC,RSK,P70
RAD53,-1.3017861455094248,26,KRSA,0.6835443037974683,3,CHEK2,CAMK,RAD53,NA
AMPK,1.2774819039670189,27,KRSA,0.6708860759493671,3,PRKAA1,CAMK,CAMKL,AMPK
AMPK,1.2774819039670189,27,KRSA,0.6708860759493671,3,PRKAA2,CAMK,CAMKL,AMPK
ATR,1.23413133866558,28,KRSA,0.6582278481012658,3,ATR,ATYPICAL,PIKK,ATR
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K1,STE,STE11,MEKK1
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K15,STE,STE11,ASK
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K2,STE,STE11,MEKK2
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K3,STE,STE11,MEKK2
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K4,STE,STE11,MEKK4
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K5,STE,STE11,ASK
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K6,STE,STE11,ASK
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K7,TKL,MLK,TAK1
CHK1,1.1970068870518489,30,KRSA,0.6329113924050633,3,CHEK1,CAMK,CAMKL,CHK1
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK1,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK1D,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK1G,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK4,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,PNCK,CAMK,CAMK1,NA
JNK,-1.1425153308049298,32,KRSA,0.6075949367088608,3,MAPK10,CMGC,MAPK,JNK
JNK,-1.1425153308049298,32,KRSA,0.6075949367088608,3,MAPK8,CMGC,MAPK,JNK
JNK,-1.1425153308049298,32,KRSA,0.6075949367088608,3,MAPK9,CMGC,MAPK,JNK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CDC42BPA,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CDC42BPB,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CDC42BPG,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CIT,AGC,DMPK,CRIK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,DMPK,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,ROCK1,AGC,DMPK,ROCK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,ROCK2,AGC,DMPK,ROCK
CK2,-1.0495827616622344,34,KRSA,0.5822784810126582,3,CSNK2A1,CMGC,CK2,NA
CK2,-1.0495827616622344,34,KRSA,0.5822784810126582,3,CSNK2A2,CMGC,CK2,NA
CK2,-1.0495827616622344,34,KRSA,0.5822784810126582,3,CSNK2A3,NA,NA,NA
STKR,-1.0174835165812246,35,KRSA,0.569620253164557,3,ACVR1,TKL,STKR,TYPE1
STKR,-1.0174835165812246,35,KRSA,0.569620253164557,3,ACVR1B,TKL,STKR,TYPE1
STKR,-1.0174835165812246,35,KRSA,0.569620253164557,3,ACVR1C,TKL,STKR,TYPE1
STKR,-1.0174835165812246,35,KRSA,0.569620253164557,3,ACVR2A,TKL,STKR,TYPE2
