Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
SRMS,321,285,KEA3,0.04,1,SRMS,TK,SRC,SRM
SRPK1,184,190,KEA3,0.3514285714285714,2,SRPK1,CMGC,SRPK,NA
SRPK2,86,77,KEA3,0.7542857142857143,4,SRPK2,CMGC,SRPK,NA
STK10,277,249,KEA3,0.14285714285714285,1,STK10,STE,STE20,SLK
STK11,29,16,KEA3,0.9485714285714286,4,STK11,CAMK,CAMKL,LKB
STK16,94,89,KEA3,0.7028571428571428,3,STK16,OTHER,"NAK",MPSK
STK17A,90,84,KEA3,0.7228571428571429,3,STK17A,CAMK,DAPK,DRAK
STK24,187.5,193,KEA3,0.34,2,STK24,STE,STE20,YSK
STK25,162.5,168,KEA3,0.42857142857142855,2,STK25,STE,STE20,YSK
STK26,236,227,KEA3,0.21714285714285714,1,STK26,STE,STE20,YSK
STK3,133.66666666666666,131,KEA3,0.5542857142857143,3,STK3,STE,STE20,MST
STK33,269,244,KEA3,0.16,1,STK33,CAMK,CAMK-UNIQUE,NA
STK36,196.5,203,KEA3,0.3028571428571429,2,STK36,OTHER,ULK,FUSED
STK38,149.5,152,KEA3,0.4828571428571429,2,STK38,AGC,NDR,NA
STK38L,158,161,KEA3,0.4514285714285714,2,STK38L,AGC,NDR,NA
STK39,119,121,KEA3,0.5885714285714285,3,STK39,STE,STE20,FRAY
STK4,80.5,67,KEA3,0.7857142857142857,4,STK4,STE,STE20,MST
STK40,211.5,210,KEA3,0.28,2,STK40,CAMK,SGK495,NA
STYK1,192,197,KEA3,0.32571428571428573,2,STYK1,TK,TK-UNIQUE,NA
SYK,75.66666666666667,60,KEA3,0.8057142857142857,4,SYK,TK,SYK,NA
TAOK1,307,274,KEA3,0.07142857142857142,1,TAOK1,STE,STE20,TAO
TBK1,73,54,KEA3,0.8314285714285714,4,TBK1,OTHER,IKK,NA
TEC,177,183,KEA3,0.3742857142857143,2,TEC,TK,TEC,NA
TEK,317,281,KEA3,0.05142857142857143,1,TEK,TK,TIE,NA
TESK1,293,261,KEA3,0.10857142857142857,1,TESK1,TKL,LISK,TESK
TESK2,100.5,102,KEA3,0.6628571428571428,3,TESK2,TKL,LISK,TESK
TGFBR1,168.5,175,KEA3,0.40285714285714286,2,TGFBR1,TKL,STKR,TYPE1
TGFBR2,87,80,KEA3,0.74,3,TGFBR2,TKL,STKR,TYPE2
TLK1,339,299,KEA3,0,1,TLK1,OTHER,TLK,NA
TNIK,318,282,KEA3,0.04857142857142857,1,TNIK,STE,STE20,MSN
TNK2,50.666666666666664,29,KEA3,0.9114285714285715,4,TNK2,TK,ACK,NA
TNNI3K,132,129,KEA3,0.56,3,TNNI3K,TKL,MLK,HH498
TP53RK,145,147,KEA3,0.49714285714285716,2,TP53RK,OTHER,BUD32,NA
TRIB3,96,93,KEA3,0.6885714285714286,3,TRIB3,CAMK,TRBL,NA
TRPM7,217,213,KEA3,0.26571428571428574,2,TRPM7,ATYPICAL,ALPHA,CHAK
TTK,96.33333333333333,94,KEA3,0.6857142857142857,3,TTK,OTHER,TTK,NA
TXK,276,248,KEA3,0.1457142857142857,1,TXK,TK,TEC,NA
TYK2,112.66666666666667,114,KEA3,0.6142857142857143,3,TYK2,TK,JAKA,NA
TYRO3,133,130,KEA3,0.5571428571428572,3,TYRO3,TK,AXL,NA
UHMK1,142,144,KEA3,0.5114285714285715,3,UHMK1,OTHER,KIS,NA
ULK1,135.5,132,KEA3,0.5514285714285714,3,ULK1,OTHER,ULK,ULK
VRK1,28,14,KEA3,0.96,4,VRK1,CK1,VRK,NA
VRK3,248,230,KEA3,0.20285714285714285,1,VRK3,CK1,VRK,NA
WEE1,94.5,90,KEA3,0.7,3,WEE1,OTHER,WEE,NA
WNK1,103.66666666666667,108,KEA3,0.64,3,WNK1,OTHER,WNK,NA
YES1,128,127,KEA3,0.5657142857142857,3,YES1,TK,SRC,SRCA
ZAP70,141.33333333333334,143,KEA3,0.5142857142857142,3,ZAP70,TK,SYK,NA
NUAK1,2.57403126772772,1,UKA,1,4,NUAK1,CAMK,CAMKL,NUAK
DYRK1A,2.39794000867204,2,UKA,0.9896907216494846,4,DYRK1A,CMGC,DYRK,DYRK1
CDK9,2.09691001300806,3,UKA,0.979381443298969,4,CDK9,CMGC,CDK,CDK9
TBK1,1.83366857823348,4,UKA,0.9690721649484536,4,TBK1,OTHER,IKK,NA
PKC[ALPHA],1.61978875828839,5,UKA,0.9587628865979382,4,PRKCA,AGC,PKC,ALPHA
AMPK[ALPHA]1,1.47712125471966,6,UKA,0.9484536082474226,4,PRKAA1,CAMK,CAMKL,AMPK
ANP[ALPHA],1.42021640338319,7,UKA,0.9381443298969072,4,NPR1,RGC,RGC,NA
TNIK/ZC2,1.30199724555258,8,UKA,0.9278350515463918,4,TNIK,STE,STE20,MSN
ALPHAK1,1.29527766677489,9,UKA,0.9175257731958762,4,ALPK1,ATYPICAL,ALPHA,ALPHA-UNCLASSIFIED
ALPHAK1,1.29527766677489,9,UKA,0.9175257731958762,4,ALPK3,ATYPICAL,ALPHA,ALPHA-UNCLASSIFIED
CDK5,1.21230343171013,10,UKA,0.9072164948453608,4,CDK5,CMGC,CDK,CDK5
DAPK2,1.08266957389345,11,UKA,0.8865979381443299,4,DAPK2,CAMK,DAPK,DAPK
AURA/AUR2,1,12,UKA,0.8762886597938144,4,AURKA,OTHER,AUR,NA
CDK6,0.988570538219218,13,UKA,0.865979381443299,4,CDK6,CMGC,CDK,CDK4
CDK4,0.971971276399756,14,UKA,0.8556701030927835,4,CDK4,CMGC,CDK,CDK4
PCTAIRE2,0.96657624451305,15,UKA,0.845360824742268,4,CDK17,CMGC,CDK,PCTAIRE
PRKY,0.860120913598763,16,UKA,0.8350515463917526,4,PRKY,AGC,PKA,NA
DAPK3,0.829738284605043,17,UKA,0.8247422680412371,4,DAPK3,CAMK,DAPK,DAPK
CK1[ALPHA],0.764471553092451,18,UKA,0.8144329896907216,4,CSNK1A1,CK1,CK1,CK1-A
PKC[THETA],0.712198270069774,19,UKA,0.8041237113402062,4,PRKCQ,AGC,PKC,DELTA
HGK/ZC1,0.690369832574101,20,UKA,0.7938144329896907,4,MAP4K4,STE,STE20,MSN
RSKL2,0.657738893751704,21,UKA,0.7835051546391752,4,RPS6KL1,AGC,RSKL,NA
IKK[EPSILON],0.653647025549361,22,UKA,0.7731958762886598,4,IKBKE,OTHER,IKK,NA
ICK,0.612610173661271,23,UKA,0.7628865979381443,4,CILK1,CMGC,RCK,NA
PKC[EPSILON],0.59176003468815,24,UKA,0.7525773195876289,4,PRKCE,AGC,PKC,ETA
ERK2,0.562249437179612,25,UKA,0.7422680412371134,3,MAPK1,CMGC,MAPK,ERK1
ROCK1,0.494850021680094,26,UKA,0.7319587628865979,3,ROCK1,AGC,DMPK,ROCK
CDKL2,0.489454989793388,27,UKA,0.7216494845360825,3,CDKL2,CMGC,CDKL,NA
PKA[ALPHA],0.473660722610156,28,UKA,0.711340206185567,3,PRKACA,AGC,PKA,NA
PKC[DELTA],0.465973893943865,29,UKA,0.7010309278350515,3,PRKCD,AGC,PKC,DELTA
SGK2,0.458420756053419,30,UKA,0.6907216494845361,3,SGK2,AGC,SGK,NA
SGK2,0.458420756053419,30,UKA,0.6907216494845361,3,SGK3,AGC,SGK,NA
RSK1/P90RSK,0.450996737974212,31,UKA,0.6804123711340206,3,RPS6KA2,AGC,RSK,RSK
P38[GAMMA],0.446116973356126,32,UKA,0.6701030927835051,3,MAPK12,CMGC,MAPK,P38
PKC[ZETA],0.436518914605589,33,UKA,0.6597938144329897,3,PRKCZ,AGC,PKC,IOTA
ERK7,0.429457060118102,34,UKA,0.6494845360824743,3,MAPK15,CMGC,MAPK,ERK7
MTOR/FRAP,0.42712839779952,35,UKA,0.6391752577319587,3,MTOR,ATYPICAL,PIKK,FRAP
CHK2,0.42021640338319,36,UKA,0.6288659793814433,3,CHEK2,CAMK,RAD53,NA
CDK3,0.408935392973501,37,UKA,0.6185567010309279,3,CDK3,CMGC,CDK,CDC2
DAPK1,0.397945437420921,38,UKA,0.6082474226804123,3,DAPK1,CAMK,DAPK,DAPK
CAMK2[ALPHA],0.393618634889395,39,UKA,0.5979381443298969,3,CAMK2A,CAMK,CAMK2,NA
RSK2,0.382999658879101,40,UKA,0.5876288659793815,3,RPS6KA3,AGC,RSK,RSK
PKC[ETA],0.3767507096021,41,UKA,0.5773195876288659,3,PRKCH,AGC,PKC,ETA
RAF1,0.3585258894959,42,UKA,0.5567010309278351,3,RAF1,TKL,RAF,RAF
MAPK14,0.3585258894959,42,UKA,0.5567010309278351,3,MAPK14,CMGC,MAPK,P38
P38[BETA],0.350665141287858,43,UKA,0.5463917525773195,3,MAPK11,CMGC,MAPK,P38
MSK1,0.339134521996131,44,UKA,0.5154639175257731,3,RPS6KA5,AGC,RSK,MSK
MSK1,0.339134521996131,44,UKA,0.5154639175257731,3,SIK1,CAMK,CAMKL,QIK
ERK5,0.339134521996131,44,UKA,0.5154639175257731,3,MAPK7,CMGC,MAPK,ERK5
PKG2,0.339134521996131,44,UKA,0.5154639175257731,3,PRKG2,AGC,PKG,NA
IKK[ALPHA],0.327902142064283,45,UKA,0.5051546391752577,3,CHUK,OTHER,IKK,NA
PRKX,0.322393047279507,46,UKA,0.4948453608247423,2,PRKX,AGC,PKA,NA
P70S6K[BETA],0.313363730737707,47,UKA,0.4845360824742268,2,RPS6KB2,AGC,RSK,P70
SGK1,0.304518323509803,48,UKA,0.4742268041237113,2,SGK1,AGC,SGK,NA
PIM1,0.301029995663981,49,UKA,0.4639175257731959,2,PIM1,CAMK,PIM,NA
CK2[ALPHA]1,0.297569463554475,50,UKA,0.4536082474226804,2,CSNK2A1,CMGC,CK2,NA
ROCK2,0.25649023527157,51,UKA,0.44329896907216493,2,ROCK2,AGC,DMPK,ROCK
CDKL5,0.255237312730406,52,UKA,0.4329896907216495,2,CDKL5,CMGC,CDKL,NA
PKN1/PRK1,0.254925208417942,53,UKA,0.422680412371134,2,PKN1,AGC,PKN,NA
PKC[GAMMA],0.250263684430939,54,UKA,0.41237113402061853,2,PRKCG,AGC,PKC,ALPHA
ARAF,0.245651664288981,55,UKA,0.4020618556701031,2,ARAF,TKL,RAF,RAF
PAK1,0.241088107602027,56,UKA,0.3917525773195876,2,PAK1,STE,STE20,PAKA
BRAF,0.239577516576788,57,UKA,0.3711340206185567,2,BRAF,TKL,RAF,RAF
PKC[IOTA],0.239577516576788,57,UKA,0.3711340206185567,2,PRKCI,AGC,PKC,IOTA
MAPKAPK2,0.235077015350112,58,UKA,0.36082474226804123,2,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
IKK[BETA],0.221848749616356,59,UKA,0.35051546391752575,2,IKBKB,OTHER,IKK,NA
PIM2,0.18309616062434,60,UKA,0.3402061855670103,2,PIM2,CAMK,PIM,NA
PKC[BETA],0.177831920631982,61,UKA,0.32989690721649484,2,PRKCB,AGC,PKC,ALPHA
CDK7,0.157390760389438,62,UKA,0.31958762886597936,2,CDK7,CMGC,CDK,CDK7
AURB/AUR1,0.156144577376839,63,UKA,0.30927835051546393,2,AURKB,OTHER,AUR,NA
ERK1,0.151195298948196,64,UKA,0.29896907216494845,2,MAPK3,CMGC,MAPK,ERK1
CDC2/CDK1,0.149966742310231,65,UKA,0.28865979381443296,2,CDK1,CMGC,CDK,CDC2
P38[DELTA],0.115771230367396,66,UKA,0.27835051546391754,2,MAPK13,CMGC,MAPK,P38
PKG1,0.0990869322623309,67,UKA,0.25773195876288657,2,PRKG1,AGC,PKG,NA
CDK10,0.0990869322623309,67,UKA,0.25773195876288657,2,CDK10,CMGC,CDK,CDK10
MAPKAPK3,0.0904439707588247,68,UKA,0.24742268041237114,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
JNK2,0.0861861476162833,69,UKA,0.2268041237113402,1,MAPK9,CMGC,MAPK,JNK
CAMK4,0.0861861476162833,69,UKA,0.2268041237113402,1,CAMK4,CAMK,CAMK1,NA
CAMK4,0.0861861476162833,69,UKA,0.2268041237113402,1,CAMKK1,OTHER,CAMKK,META
AKT1/PKB[ALPHA],0.0851281824599496,70,UKA,0.21649484536082475,1,AKT1,AGC,AKT,NA
RSK3,0.0840727883028842,71,UKA,0.20618556701030927,1,RPS6KA1,AGC,RSK,RSK
PIM3,0.0788339493622613,72,UKA,0.1958762886597938,1,PIM3,CAMK,PIM,NA
PFTAIRE2,0.0777937225609836,73,UKA,0.18556701030927836,1,CDK15,CMGC,CDK,PFTAIRE
AKT2/PKB[BETA],0.0695604052332999,74,UKA,0.17525773195876287,1,AKT2,AGC,AKT,NA
SGK307,0.0685421293109949,75,UKA,0.16494845360824742,1,TEX14,OTHER,NKF5,NA
CK1[EPSILON],0.0675262353228468,76,UKA,0.15463917525773196,1,CSNK1E,CK1,CK1,CK1-D
CDK2,0.0614802748235081,77,UKA,0.14432989690721648,1,CDK2,CMGC,CDK,CDC2
CHK1,0.0604807473813815,78,UKA,0.13402061855670103,1,CHEK1,CAMK,CAMKL,CHK1
PFTAIRE1,0.0594835150674328,79,UKA,0.12371134020618557,1,CDK14,CMGC,CDK,PFTAIRE
CK1[DELTA],0.0535655197278981,80,UKA,0.1134020618556701,1,CSNK1D,CK1,CK1,CK1-D
ADCK3,0.0506099933550872,81,UKA,0.10309278350515463,1,COQ8A,ATYPICAL,ABC1,ABC1-A
P70S6K,0.0486624812040823,82,UKA,0.09278350515463918,1,RPS6KB1,AGC,RSK,P70
DCAMKL1,0.0395294829688762,83,UKA,0.08247422680412371,1,DCLK1,CAMK,DCAMKL,NA
CDKL1,0.0371573187987575,84,UKA,0.07216494845360824,1,CDKL1,CMGC,CDKL,NA
GSK3[ALPHA],0.0305840876460186,85,UKA,0.061855670103092786,1,GSK3A,CMGC,GSK,NA
ATR,0.0213630516155257,86,UKA,0.05154639175257732,1,ATR,ATYPICAL,PIKK,ATR
COT,0.0141246426916063,87,UKA,0.030927835051546393,1,MAP3K8,STE,STE-UNIQUE,NA
GSK3[BETA],0.0141246426916063,87,UKA,0.030927835051546393,1,GSK3B,CMGC,GSK,NA
JNK3,0.0132282657337552,88,UKA,0.020618556701030927,1,MAPK10,CMGC,MAPK,JNK
JNK1,0.0114410431213845,89,UKA,0.010309278350515464,1,MAPK8,CMGC,MAPK,JNK
PKD1,0.00877392430750515,90,UKA,0,1,PRKD1,CAMK,PKD,NA
BARK2,2.857555479304373,1,KRSA,1,4,GRK3,AGC,GRK,BARK
AKT,2.6571264393682283,2,KRSA,0.9873417721518988,4,AKT1,AGC,AKT,NA
AKT,2.6571264393682283,2,KRSA,0.9873417721518988,4,AKT2,AGC,AKT,NA
AKT,2.6571264393682283,2,KRSA,0.9873417721518988,4,AKT3,AGC,AKT,NA
BUD32,2.627105968694637,3,KRSA,0.9746835443037974,4,TP53RK,OTHER,BUD32,NA
TAO,2.519873946427153,4,KRSA,0.9620253164556962,4,TAOK1,STE,STE20,TAO
TAO,2.519873946427153,4,KRSA,0.9620253164556962,4,TAOK2,STE,STE20,TAO
TAO,2.519873946427153,4,KRSA,0.9620253164556962,4,TAOK3,STE,STE20,TAO
SGK,2.361289334946005,5,KRSA,0.9493670886075949,4,SGK1,AGC,SGK,NA
SGK,2.361289334946005,5,KRSA,0.9493670886075949,4,SGK2,AGC,SGK,NA
SGK,2.361289334946005,5,KRSA,0.9493670886075949,4,SGK3,AGC,SGK,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKACA,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKACB,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKACG,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKX,AGC,PKA,NA
PKA,2.2333243536700973,6,KRSA,0.9367088607594937,4,PRKY,AGC,PKA,NA
PHK,1.9719602117675736,7,KRSA,0.9240506329113924,4,PHKG1,CAMK,PHK,NA
PHK,1.9719602117675736,7,KRSA,0.9240506329113924,4,PHKG2,CAMK,PHK,NA
PKD,1.950834047128668,8,KRSA,0.9113924050632911,4,PRKD1,CAMK,PKD,NA
PKD,1.950834047128668,8,KRSA,0.9113924050632911,4,PRKD2,CAMK,PKD,NA
PKD,1.950834047128668,8,KRSA,0.9113924050632911,4,PRKD3,CAMK,PKD,NA
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,BCKDK,ATYPICAL,PDHK,BCKDK
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,PDK2,ATYPICAL,PDHK,PDHK
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,PDK3,ATYPICAL,PDHK,PDHK
PDHK,-1.945661197003545,9,KRSA,0.8987341772151899,4,PDK4,ATYPICAL,PDHK,PDHK
FRAY,-1.8810091247182823,10,KRSA,0.8860759493670886,4,OXSR1,STE,STE20,FRAY
FRAY,-1.8810091247182823,10,KRSA,0.8860759493670886,4,STK39,STE,STE20,FRAY
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K1,STE,STE7,MEK1
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K2,STE,STE7,MEK1
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K3,STE,STE7,MEK3
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K4,STE,STE7,MEK4
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K5,STE,STE7,MEK5
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K6,STE,STE7,MEK3
STE7,-1.8386741011758705,11,KRSA,0.8734177215189873,4,MAP2K7,STE,STE7,MEK7
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK1,CMGC,MAPK,ERK1
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK15,CMGC,MAPK,ERK7
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK3,CMGC,MAPK,ERK1
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK4,CMGC,MAPK,ERK3
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK6,CMGC,MAPK,ERK3
ERK,-1.8146173609071856,12,KRSA,0.8607594936708861,4,MAPK7,CMGC,MAPK,ERK5
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK1,OTHER,PEK,HRI
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK2,OTHER,PEK,PKR
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK3,OTHER,PEK,PEK
PEK,-1.761687142739713,13,KRSA,0.8481012658227848,4,EIF2AK4,OTHER,PEK,GCN2
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2A,CAMK,CAMK2,NA
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2B,CAMK,CAMK2,NA
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2D,CAMK,CAMK2,NA
CAMK2,-1.704872877584143,14,KRSA,0.8354430379746836,4,CAMK2G,CAMK,CAMK2,NA
NUAK,1.632978430576399,15,KRSA,0.8227848101265823,4,NUAK1,CAMK,CAMKL,NUAK
NUAK,1.632978430576399,15,KRSA,0.8227848101265823,4,NUAK2,CAMK,CAMKL,NUAK
PKCH,-1.5870573835251809,16,KRSA,0.810126582278481,4,PRKCE,AGC,PKC,ETA
PKCH,-1.5870573835251809,16,KRSA,0.810126582278481,4,PRKCH,AGC,PKC,ETA
PDK1,-1.57884365084908,17,KRSA,0.7974683544303798,4,PDK1,ATYPICAL,PDHK,PDHK
PDK1,-1.57884365084908,17,KRSA,0.7974683544303798,4,PDPK1,AGC,PDK1,NA
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK1,OTHER,PLK,PLK1
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK2,OTHER,PLK,PLK2
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK3,OTHER,PLK,PLK2
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK4,OTHER,PLK,SAK
PLK,-1.567712262603554,18,KRSA,0.7848101265822784,4,PLK5,NA,NA,NA
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK1,CMGC,CDK,CDC2
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK10,CMGC,CDK,CDK10
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK11A,NA,NA,NA
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK11B,NA,NA,NA
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK12,CMGC,CDK,CRK7
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK13,CMGC,CDK,CRK7
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK14,CMGC,CDK,PFTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK15,CMGC,CDK,PFTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK16,CMGC,CDK,PCTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK17,CMGC,CDK,PCTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK18,CMGC,CDK,PCTAIRE
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK19,CMGC,CDK,CDK8
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK2,CMGC,CDK,CDC2
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK20,CMGC,CDK,CCRK
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK3,CMGC,CDK,CDC2
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK4,CMGC,CDK,CDK4
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK5,CMGC,CDK,CDK5
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK6,CMGC,CDK,CDK4
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK7,CMGC,CDK,CDK7
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK8,CMGC,CDK,CDK8
CDK,-1.5545005887705248,19,KRSA,0.7721518987341772,4,CDK9,CMGC,CDK,CDK9
TTK,1.5439795631582016,20,KRSA,0.759493670886076,4,TTK,OTHER,TTK,NA
MST,-1.472672166863983,21,KRSA,0.7468354430379747,3,STK3,STE,STE20,MST
MST,-1.472672166863983,21,KRSA,0.7468354430379747,3,STK4,STE,STE20,MST
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK1,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK4,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK5,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK6,AGC,GRK,GRK
GRK,-1.384170431995889,22,KRSA,0.7341772151898734,3,GRK7,AGC,GRK,GRK
NMO,-1.3215418352362525,23,KRSA,0.7215189873417721,3,NLK,CMGC,MAPK,NMO
AUR,-1.3106682427644731,24,KRSA,0.7088607594936709,3,AURKA,OTHER,AUR,NA
AUR,-1.3106682427644731,24,KRSA,0.7088607594936709,3,AURKB,OTHER,AUR,NA
AUR,-1.3106682427644731,24,KRSA,0.7088607594936709,3,AURKC,OTHER,AUR,NA
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA1,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA2,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA3,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA4,AGC,RSK,MSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA5,AGC,RSK,MSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KA6,AGC,RSK,RSK
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KB1,AGC,RSK,P70
RSK,1.305278518491461,25,KRSA,0.6962025316455697,3,RPS6KB2,AGC,RSK,P70
RAD53,-1.3017861455094248,26,KRSA,0.6835443037974683,3,CHEK2,CAMK,RAD53,NA
AMPK,1.2774819039670189,27,KRSA,0.6708860759493671,3,PRKAA1,CAMK,CAMKL,AMPK
AMPK,1.2774819039670189,27,KRSA,0.6708860759493671,3,PRKAA2,CAMK,CAMKL,AMPK
ATR,1.23413133866558,28,KRSA,0.6582278481012658,3,ATR,ATYPICAL,PIKK,ATR
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K1,STE,STE11,MEKK1
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K15,STE,STE11,ASK
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K2,STE,STE11,MEKK2
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K3,STE,STE11,MEKK2
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K4,STE,STE11,MEKK4
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K5,STE,STE11,ASK
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K6,STE,STE11,ASK
STE11,-1.2296700929633406,29,KRSA,0.6455696202531646,3,MAP3K7,TKL,MLK,TAK1
CHK1,1.1970068870518489,30,KRSA,0.6329113924050633,3,CHEK1,CAMK,CAMKL,CHK1
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK1,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK1D,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK1G,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,CAMK4,CAMK,CAMK1,NA
CAMK1,-1.1889331642354888,31,KRSA,0.620253164556962,3,PNCK,CAMK,CAMK1,NA
JNK,-1.1425153308049298,32,KRSA,0.6075949367088608,3,MAPK10,CMGC,MAPK,JNK
JNK,-1.1425153308049298,32,KRSA,0.6075949367088608,3,MAPK8,CMGC,MAPK,JNK
JNK,-1.1425153308049298,32,KRSA,0.6075949367088608,3,MAPK9,CMGC,MAPK,JNK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CDC42BPA,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CDC42BPB,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CDC42BPG,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,CIT,AGC,DMPK,CRIK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,DMPK,AGC,DMPK,GEK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,ROCK1,AGC,DMPK,ROCK
DMPK,1.053888635060223,33,KRSA,0.5949367088607594,3,ROCK2,AGC,DMPK,ROCK
CK2,-1.0495827616622344,34,KRSA,0.5822784810126582,3,CSNK2A1,CMGC,CK2,NA
CK2,-1.0495827616622344,34,KRSA,0.5822784810126582,3,CSNK2A2,CMGC,CK2,NA
CK2,-1.0495827616622344,34,KRSA,0.5822784810126582,3,CSNK2A3,NA,NA,NA
STKR,-1.0174835165812246,35,KRSA,0.569620253164557,3,ACVR1,TKL,STKR,TYPE1
