Dataset,Barcode,Peptide,Kinase,LFC,totalMeanLFC
Pair07,NA,FRAP_2475_2487,P38,NA,NA
Pair07,NA,KIF11_919_931,ERK,NA,NA
Pair07,NA,LMNB1_16_28,ERK,NA,NA
Pair07,NA,MK10_214_226,ERK,NA,NA
Pair07,NA,MYBB_513_525,ERK,NA,NA
Pair07,NA,PDE5A_95_107,ERK,NA,NA
Pair07,NA,TLE2_246_258,ERK,NA,NA
Pair07,NA,AKT1_301_313,ERK,NA,NA
Pair07,NA,ELK1_356_368,JNK,NA,NA
Pair07,NA,ELK1_410_422,JNK,NA,NA
Pair07,NA,IKBA_26_38,ERK,NA,NA
Pair07,NA,IKKB_686_698,ERK,NA,NA
Pair07,NA,KPB1_1011_1023,P38,NA,NA
Pair07,NA,MP2K1_281_293,ERK,NA,NA
Pair07,NA,P53_308_323,ERK,NA,NA
Pair07,NA,PDPK1_27_39,ERK,NA,NA
Pair07,NA,RB_774_786,ERK,NA,NA
Pair07,NA,BRCA1_1451_1463,ERK,NA,NA
Pair07,NA,C1R_201_213,ERK,NA,NA
Pair07,NA,COF1_17_29,ERK,NA,NA
Pair07,NA,CSK21_355_367,JNK,NA,NA
Pair07,NA,ERF_519_531,ERK,NA,NA
Pair07,NA,MP2K1_281_293,JNK,NA,NA
Pair07,NA,MYC_51_63,JNK,NA,NA
Pair07,NA,PDE5A_95_107,JNK,NA,NA
Pair07,NA,RAB1A_187_199,ERK,NA,NA
Pair07,NA,RBL2_632_644,JNK,NA,NA
Pair07,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair07,NA,TLE2_246_258,JNK,NA,NA
Pair07,NA,ATF2_47_59,JNK,NA,NA
Pair07,NA,KIF11_919_931,JNK,NA,NA
Pair07,NA,MK10_214_226,JNK,NA,NA
Pair07,NA,MYBB_513_525,JNK,NA,NA
Pair07,NA,P53_308_323,JNK,NA,NA
Pair07,NA,RAB1A_187_199,JNK,NA,NA
Pair07,NA,RB_774_786,JNK,NA,NA
Pair07,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair07,NA,AKT1_301_313,JNK,NA,NA
Pair07,NA,BRCA1_1451_1463,JNK,NA,NA
Pair07,NA,C1R_201_213,JNK,NA,NA
Pair07,NA,CSK21_355_367,P38,NA,NA
Pair07,NA,ELK1_356_368,P38,NA,NA
Pair07,NA,ELK1_410_422,P38,NA,NA
Pair07,NA,KCNA1_438_450,ERK,NA,NA
Pair07,NA,KIF11_919_931,P38,NA,NA
Pair07,NA,LMNB1_16_28,JNK,NA,NA
Pair07,NA,MP2K1_281_293,P38,NA,NA
Pair07,NA,MYBB_513_525,P38,NA,NA
Pair07,NA,P53_308_323,P38,NA,NA
Pair07,NA,PDE5A_95_107,P38,NA,NA
Pair07,NA,RBL2_632_644,P38,NA,NA
Pair07,NA,ATM_1972_1984,JNK,NA,NA
Pair07,NA,C1R_201_213,P38,NA,NA
Pair07,NA,ERF_519_531,P38,NA,NA
Pair07,NA,IKKB_686_698,JNK,NA,NA
Pair07,NA,KCNA3_461_473,JNK,NA,NA
Pair07,NA,PDPK1_27_39,JNK,NA,NA
Pair07,NA,RB_774_786,P38,NA,NA
Pair07,NA,RBL2_959_971,ERK,NA,NA
Pair07,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair07,NA,TLE2_246_258,P38,NA,NA
Pair07,NA,CDN1B_151_163,P38,NA,NA
Pair07,NA,COF1_17_29,P38,NA,NA
Pair07,NA,IKKB_686_698,P38,NA,NA
Pair07,NA,RBL2_959_971,JNK,NA,NA
Pair07,NA,ATF2_47_59,P38,NA,NA
Pair07,NA,KCNA1_438_450,JNK,NA,NA
Pair07,NA,LMNB1_16_28,P38,NA,NA
Pair07,NA,AKT1_301_313,P38,NA,NA
Pair07,NA,MK10_214_226,P38,NA,NA
Pair07,NA,RBL2_959_971,P38,NA,NA
Pair07,NA,KCNA3_461_473,P38,NA,NA
Pair07,NA,KCNA1_438_450,P38,NA,NA
Pair06,710230321,ACM1_444_456,ERK,0.31602749344767833,0.31602749344767833
Pair06,710230321,ACM1_444_456,JNK,0.31602749344767833,0.31602749344767833
Pair06,710230321,ACM1_444_456,P38,0.31602749344767833,0.31602749344767833
Pair06,710230321,ADDB_696_708,ERK,0.0437213774293177,0.0437213774293177
Pair06,710230321,ADDB_696_708,JNK,0.0437213774293177,0.0437213774293177
Pair06,710230321,ADDB_696_708,P38,0.0437213774293177,0.0437213774293177
Pair06,710230321,ADDB_706_718,ERK,0.07910654499250658,0.07910654499250658
Pair06,710230321,ADDB_706_718,JNK,0.07910654499250658,0.07910654499250658
Pair06,710230321,ADDB_706_718,P38,0.07910654499250658,0.07910654499250658
Pair06,710230321,BAD_69_81,ERK,-0.16529991605850736,-0.16529991605850736
Pair06,710230321,CA2D1_494_506,ERK,-0.21676787214256965,-0.21676787214256965
Pair06,710230321,CD27_212_224,ERK,-0.09530696009572726,-0.09530696009572726
Pair06,710230321,CD27_212_224,JNK,-0.09530696009572726,-0.09530696009572726
Pair06,710230321,CD27_212_224,P38,-0.09530696009572726,-0.09530696009572726
Pair06,710230321,CDK7_163_175,JNK,0.038124630794794,0.038124630794794
Pair06,710230321,CDK7_163_175,P38,0.038124630794794,0.038124630794794
Pair06,710230321,DCX_49_61,ERK,0.0436269324002585,0.0436269324002585
Pair06,710230321,DESP_2842_2854,P38,0.8084223990141042,0.8084223990141042
Pair06,710230321,E1A_ADE05_212_224,P38,-0.40493013265277433,-0.40493013265277433
Pair06,710230321,F263_454_466,ERK,-0.06806427494515344,-0.06806427494515344
Pair06,710230321,FIBA_569_581,ERK,0.1237765406384228,0.1237765406384228
Pair06,710230321,FIBA_569_581,JNK,0.1237765406384228,0.1237765406384228
Pair06,710230321,FOXO3_25_37,ERK,-0.17141526305251453,-0.17141526305251453
Pair06,710230321,FOXO3_25_37,P38,-0.17141526305251453,-0.17141526305251453
Pair06,710230321,GPR6_349_361,ERK,-0.13551497065648066,-0.13551497065648066
Pair06,710230321,GPR6_349_361,JNK,-0.13551497065648066,-0.13551497065648066
Pair06,710230321,GPR6_349_361,P38,-0.13551497065648066,-0.13551497065648066
Pair06,710230321,GSUB_61_73,ERK,0.08967849899120806,0.08967849899120806
Pair06,710230321,IF4E_203_215,ERK,0.2727436168137225,0.2727436168137225
Pair06,710230321,IF4E_203_215,P38,0.2727436168137225,0.2727436168137225
Pair06,710230321,KAP2_92_104,ERK,0.3058486524289714,0.3058486524289714
Pair06,710230321,KAPCG_192_206,ERK,-0.0837107063892315,-0.0837107063892315
Pair06,710230321,KCNA2_442_454,JNK,-0.3815627947277558,-0.3815627947277558
Pair06,710230321,KCNA2_442_454,P38,-0.3815627947277558,-0.3815627947277558
Pair06,710230321,KCNA6_504_516,ERK,-0.38906922152013035,-0.38906922152013035
Pair06,710230321,KCNA6_504_516,JNK,-0.38906922152013035,-0.38906922152013035
Pair06,710230321,LIPS_944_956,ERK,0.16211717120924707,0.16211717120924707
Pair06,710230321,MARCS_152_164,ERK,0.022799869373137938,0.022799869373137938
Pair06,710230321,MARCS_152_164,JNK,0.022799869373137938,0.022799869373137938
Pair06,710230321,MARCS_152_164,P38,0.022799869373137938,0.022799869373137938
Pair06,710230321,MARCS_160_172,ERK,-0.190656026370851,-0.190656026370851
Pair06,710230321,MARCS_160_172,JNK,-0.190656026370851,-0.190656026370851
Pair06,710230321,MARCS_160_172,P38,-0.190656026370851,-0.190656026370851
Pair06,710230321,MBP_222_234,ERK,-0.1521897172136164,-0.1521897172136164
Pair06,710230321,MBP_222_234,JNK,-0.1521897172136164,-0.1521897172136164
Pair06,710230321,MP2K1_287_299,ERK,-0.029870529582137983,-0.029870529582137983
Pair06,710230321,MP2K1_287_299,JNK,-0.029870529582137983,-0.029870529582137983
Pair06,710230321,MP2K1_287_299,P38,-0.029870529582137983,-0.029870529582137983
Pair06,710230321,MPIP3_208_220,ERK,0.0374747054186626,0.0374747054186626
Pair06,710230321,MPIP3_208_220,JNK,0.0374747054186626,0.0374747054186626
Pair06,710230321,MPIP3_208_220,P38,0.0374747054186626,0.0374747054186626
Pair06,710230321,NEK2_172_184,ERK,-0.19697775895990244,-0.19697775895990244
Pair06,710230321,NEK2_172_184,P38,-0.19697775895990244,-0.19697775895990244
Pair06,710230321,NEK3_158_170,ERK,0.10371134952210781,0.10371134952210781
Pair06,710230321,P53_12_24,ERK,0.6562265836534618,0.6562265836534618
Pair06,710230321,P53_12_24,JNK,0.6562265836534618,0.6562265836534618
Pair06,710230321,P53_12_24,P38,0.6562265836534618,0.6562265836534618
Pair06,710230321,PP2AB_297_309,JNK,-0.15064141798682495,-0.15064141798682495
Pair06,710230321,PPR1A_28_40,JNK,-0.1912291151860117,-0.1912291151860117
Pair06,710230321,PPR1A_28_40,P38,-0.1912291151860117,-0.1912291151860117
Pair06,710230321,PRKDC_2618_2630,P38,0.07968589769189371,0.07968589769189371
Pair06,710230321,PTK6_436_448,P38,-0.29865831556451505,-0.29865831556451505
Pair06,710230321,RAF1_253_265,ERK,-0.12380095192855123,-0.12380095192855123
Pair06,710230321,RAF1_253_265,JNK,-0.12380095192855123,-0.12380095192855123
Pair06,710230321,RAF1_253_265,P38,-0.12380095192855123,-0.12380095192855123
Pair06,710230321,RB_242_254,ERK,0.044510696065793276,0.044510696065793276
Pair06,710230321,RB_242_254,P38,0.044510696065793276,0.044510696065793276
Pair06,710230321,RB_803_815,ERK,0.04622526775518665,0.04622526775518665
Pair06,710230321,RB_803_815,JNK,0.04622526775518665,0.04622526775518665
Pair06,710230321,RBL2_655_667,ERK,-0.059172443772025574,-0.059172443772025574
Pair06,710230321,RBL2_655_667,JNK,-0.059172443772025574,-0.059172443772025574
Pair06,710230321,RBL2_655_667,P38,-0.059172443772025574,-0.059172443772025574
Pair06,710230321,TAU_524_536,ERK,-0.2535411199071116,-0.2535411199071116
Pair06,710230321,TAU_524_536,JNK,-0.2535411199071116,-0.2535411199071116
Pair06,710230321,TAU_524_536,P38,-0.2535411199071116,-0.2535411199071116
Pair06,710230321,YAP1_121_133,ERK,0.08563007152569613,0.08563007152569613
Pair06,710230321,YAP1_121_133,JNK,0.08563007152569613,0.08563007152569613
Pair06,710230321,YAP1_121_133,P38,0.08563007152569613,0.08563007152569613
Pair06,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair06,NA,ELK1_356_368,ERK,NA,NA
Pair06,NA,MPH6_140_152,P38,NA,NA
Pair06,NA,MYC_51_63,ERK,NA,NA
Pair06,NA,RBL2_632_644,ERK,NA,NA
Pair06,NA,ATF2_47_59,ERK,NA,NA
Pair06,NA,CSK21_355_367,ERK,NA,NA
Pair06,NA,ELK1_410_422,ERK,NA,NA
Pair06,NA,FRAP_2475_2487,P38,NA,NA
Pair06,NA,KIF11_919_931,ERK,NA,NA
Pair06,NA,LMNB1_16_28,ERK,NA,NA
Pair06,NA,MK10_214_226,ERK,NA,NA
Pair06,NA,MYBB_513_525,ERK,NA,NA
Pair06,NA,PDE5A_95_107,ERK,NA,NA
Pair06,NA,TLE2_246_258,ERK,NA,NA
Pair06,NA,AKT1_301_313,ERK,NA,NA
Pair06,NA,ELK1_356_368,JNK,NA,NA
Pair06,NA,ELK1_410_422,JNK,NA,NA
Pair06,NA,IKBA_26_38,ERK,NA,NA
Pair06,NA,IKKB_686_698,ERK,NA,NA
Pair06,NA,KPB1_1011_1023,P38,NA,NA
Pair06,NA,MP2K1_281_293,ERK,NA,NA
Pair06,NA,P53_308_323,ERK,NA,NA
Pair06,NA,PDPK1_27_39,ERK,NA,NA
Pair06,NA,RB_774_786,ERK,NA,NA
Pair06,NA,BRCA1_1451_1463,ERK,NA,NA
Pair06,NA,C1R_201_213,ERK,NA,NA
Pair06,NA,COF1_17_29,ERK,NA,NA
Pair06,NA,CSK21_355_367,JNK,NA,NA
Pair06,NA,ERF_519_531,ERK,NA,NA
Pair06,NA,MP2K1_281_293,JNK,NA,NA
Pair06,NA,MYC_51_63,JNK,NA,NA
Pair06,NA,PDE5A_95_107,JNK,NA,NA
Pair06,NA,RAB1A_187_199,ERK,NA,NA
Pair06,NA,RBL2_632_644,JNK,NA,NA
Pair06,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair06,NA,TLE2_246_258,JNK,NA,NA
Pair06,NA,ATF2_47_59,JNK,NA,NA
Pair06,NA,KIF11_919_931,JNK,NA,NA
Pair06,NA,MK10_214_226,JNK,NA,NA
Pair06,NA,MYBB_513_525,JNK,NA,NA
Pair06,NA,P53_308_323,JNK,NA,NA
Pair06,NA,RAB1A_187_199,JNK,NA,NA
Pair06,NA,RB_774_786,JNK,NA,NA
Pair06,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair06,NA,AKT1_301_313,JNK,NA,NA
Pair06,NA,BRCA1_1451_1463,JNK,NA,NA
Pair06,NA,C1R_201_213,JNK,NA,NA
Pair06,NA,CSK21_355_367,P38,NA,NA
Pair06,NA,ELK1_356_368,P38,NA,NA
Pair06,NA,ELK1_410_422,P38,NA,NA
Pair06,NA,KCNA1_438_450,ERK,NA,NA
Pair06,NA,KIF11_919_931,P38,NA,NA
Pair06,NA,LMNB1_16_28,JNK,NA,NA
Pair06,NA,MP2K1_281_293,P38,NA,NA
Pair06,NA,MYBB_513_525,P38,NA,NA
Pair06,NA,P53_308_323,P38,NA,NA
Pair06,NA,PDE5A_95_107,P38,NA,NA
Pair06,NA,RBL2_632_644,P38,NA,NA
Pair06,NA,ATM_1972_1984,JNK,NA,NA
Pair06,NA,C1R_201_213,P38,NA,NA
Pair06,NA,ERF_519_531,P38,NA,NA
Pair06,NA,IKKB_686_698,JNK,NA,NA
Pair06,NA,KCNA3_461_473,JNK,NA,NA
Pair06,NA,PDPK1_27_39,JNK,NA,NA
Pair06,NA,RB_774_786,P38,NA,NA
Pair06,NA,RBL2_959_971,ERK,NA,NA
Pair06,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair06,NA,TLE2_246_258,P38,NA,NA
Pair06,NA,CDN1B_151_163,P38,NA,NA
Pair06,NA,COF1_17_29,P38,NA,NA
Pair06,NA,IKKB_686_698,P38,NA,NA
Pair06,NA,RBL2_959_971,JNK,NA,NA
Pair06,NA,ATF2_47_59,P38,NA,NA
Pair06,NA,KCNA1_438_450,JNK,NA,NA
Pair06,NA,LMNB1_16_28,P38,NA,NA
Pair06,NA,AKT1_301_313,P38,NA,NA
Pair06,NA,MK10_214_226,P38,NA,NA
Pair06,NA,RBL2_959_971,P38,NA,NA
Pair06,NA,KCNA3_461_473,P38,NA,NA
Pair06,NA,KCNA1_438_450,P38,NA,NA
Pair08,710230322,ACM1_444_456,ERK,-0.25695989142410935,-0.25695989142410935
Pair08,710230322,ACM1_444_456,JNK,-0.25695989142410935,-0.25695989142410935
Pair08,710230322,ACM1_444_456,P38,-0.25695989142410935,-0.25695989142410935
Pair08,710230322,ADDB_696_708,ERK,0.08091999538356753,0.08091999538356753
Pair08,710230322,ADDB_696_708,JNK,0.08091999538356753,0.08091999538356753
Pair08,710230322,ADDB_696_708,P38,0.08091999538356753,0.08091999538356753
Pair08,710230322,ADDB_706_718,ERK,0.20757954616762841,0.20757954616762841
Pair08,710230322,ADDB_706_718,JNK,0.20757954616762841,0.20757954616762841
Pair08,710230322,ADDB_706_718,P38,0.20757954616762841,0.20757954616762841
Pair08,710230322,BAD_69_81,ERK,-0.12553088208385876,-0.12553088208385876
Pair08,710230322,CA2D1_494_506,ERK,-0.15819758574786924,-0.15819758574786924
Pair08,710230322,CD27_212_224,ERK,-0.18461212493149404,-0.18461212493149404
Pair08,710230322,CD27_212_224,JNK,-0.18461212493149404,-0.18461212493149404
Pair08,710230322,CD27_212_224,P38,-0.18461212493149404,-0.18461212493149404
Pair08,710230322,CDK7_163_175,JNK,0.5721709472757843,0.5721709472757843
Pair08,710230322,CDK7_163_175,P38,0.5721709472757843,0.5721709472757843
Pair08,710230322,DCX_49_61,ERK,-0.3248396903072659,-0.3248396903072659
Pair08,710230322,DESP_2842_2854,P38,0.13594749802919726,0.13594749802919726
Pair08,710230322,E1A_ADE05_212_224,P38,-0.8984345670314298,-0.8984345670314298
Pair08,710230322,F263_454_466,ERK,3.270463001705995,3.270463001705995
Pair08,710230322,FIBA_569_581,ERK,-1.0557425519269963,-1.0557425519269963
Pair08,710230322,FIBA_569_581,JNK,-1.0557425519269963,-1.0557425519269963
Pair08,710230322,FOXO3_25_37,ERK,-0.2858073971146746,-0.2858073971146746
Pair08,710230322,FOXO3_25_37,P38,-0.2858073971146746,-0.2858073971146746
Pair08,710230322,GPR6_349_361,ERK,-0.23558972371802467,-0.23558972371802467
Pair08,710230322,GPR6_349_361,JNK,-0.23558972371802467,-0.23558972371802467
Pair08,710230322,GPR6_349_361,P38,-0.23558972371802467,-0.23558972371802467
Pair08,710230322,GSUB_61_73,ERK,-0.28897767308607536,-0.28897767308607536
Pair08,710230322,IF4E_203_215,ERK,-0.1448165528517804,-0.1448165528517804
Pair08,710230322,IF4E_203_215,P38,-0.1448165528517804,-0.1448165528517804
Pair08,710230322,KAP2_92_104,ERK,-0.49929435023009194,-0.49929435023009194
Pair08,710230322,KAPCG_192_206,ERK,-0.3169873536170922,-0.3169873536170922
Pair08,710230322,KCNA2_442_454,JNK,0.02765634290286534,0.02765634290286534
Pair08,710230322,KCNA2_442_454,P38,0.02765634290286534,0.02765634290286534
Pair08,710230322,KCNA6_504_516,ERK,1.7699597184786713,1.7699597184786713
Pair08,710230322,KCNA6_504_516,JNK,1.7699597184786713,1.7699597184786713
Pair08,710230322,LIPS_944_956,ERK,0.25418348825152837,0.25418348825152837
Pair08,710230322,MARCS_152_164,ERK,-1.0121747139461026,-1.0121747139461026
Pair08,710230322,MARCS_152_164,JNK,-1.0121747139461026,-1.0121747139461026
Pair08,710230322,MARCS_152_164,P38,-1.0121747139461026,-1.0121747139461026
Pair08,710230322,MARCS_160_172,ERK,-1.2493130180443366,-1.2493130180443366
Pair08,710230322,MARCS_160_172,JNK,-1.2493130180443366,-1.2493130180443366
Pair08,710230322,MARCS_160_172,P38,-1.2493130180443366,-1.2493130180443366
Pair08,710230322,MBP_222_234,ERK,-0.4422618539551646,-0.4422618539551646
Pair08,710230322,MBP_222_234,JNK,-0.4422618539551646,-0.4422618539551646
Pair08,710230322,MP2K1_287_299,ERK,-0.35029983916403484,-0.35029983916403484
Pair08,710230322,MP2K1_287_299,JNK,-0.35029983916403484,-0.35029983916403484
Pair08,710230322,MP2K1_287_299,P38,-0.35029983916403484,-0.35029983916403484
Pair08,710230322,MPIP3_208_220,ERK,0.3925826484511479,0.3925826484511479
Pair08,710230322,MPIP3_208_220,JNK,0.3925826484511479,0.3925826484511479
Pair08,710230322,MPIP3_208_220,P38,0.3925826484511479,0.3925826484511479
Pair08,710230322,NEK2_172_184,ERK,-0.25808161286273634,-0.25808161286273634
Pair08,710230322,NEK2_172_184,P38,-0.25808161286273634,-0.25808161286273634
Pair08,710230322,NEK3_158_170,ERK,-0.6757654377294688,-0.6757654377294688
Pair08,710230322,P53_12_24,ERK,-0.5644582809532488,-0.5644582809532488
Pair08,710230322,P53_12_24,JNK,-0.5644582809532488,-0.5644582809532488
Pair08,710230322,P53_12_24,P38,-0.5644582809532488,-0.5644582809532488
Pair08,710230322,PP2AB_297_309,JNK,-0.7505236994609281,-0.7505236994609281
Pair08,710230322,PPR1A_28_40,JNK,1.1632888299938404,1.1632888299938404
Pair08,710230322,PPR1A_28_40,P38,1.1632888299938404,1.1632888299938404
Pair08,710230322,PRKDC_2618_2630,P38,-0.2901940240172287,-0.2901940240172287
Pair08,710230322,PTK6_436_448,P38,1.1350499601638524,1.1350499601638524
Pair08,710230322,RAF1_253_265,ERK,-0.7329445422753555,-0.7329445422753555
Pair08,710230322,RAF1_253_265,JNK,-0.7329445422753555,-0.7329445422753555
Pair08,710230322,RAF1_253_265,P38,-0.7329445422753555,-0.7329445422753555
Pair08,710230322,RB_242_254,ERK,-0.33257533908687176,-0.33257533908687176
Pair08,710230322,RB_242_254,P38,-0.33257533908687176,-0.33257533908687176
Pair08,710230322,RB_803_815,ERK,-0.5139487646655478,-0.5139487646655478
Pair08,710230322,RB_803_815,JNK,-0.5139487646655478,-0.5139487646655478
Pair08,710230322,RBL2_655_667,ERK,-0.548823382185315,-0.548823382185315
Pair08,710230322,RBL2_655_667,JNK,-0.548823382185315,-0.548823382185315
Pair08,710230322,RBL2_655_667,P38,-0.548823382185315,-0.548823382185315
Pair08,710230322,TAU_524_536,ERK,-0.9603729258792895,-0.9603729258792895
Pair08,710230322,TAU_524_536,JNK,-0.9603729258792895,-0.9603729258792895
Pair08,710230322,TAU_524_536,P38,-0.9603729258792895,-0.9603729258792895
Pair08,710230322,YAP1_121_133,ERK,-0.3255758719025068,-0.3255758719025068
Pair08,710230322,YAP1_121_133,JNK,-0.3255758719025068,-0.3255758719025068
Pair08,710230322,YAP1_121_133,P38,-0.3255758719025068,-0.3255758719025068
Pair08,NA,IKKB_173_185_C179A,ERK,NA,NA
Pair08,NA,ELK1_356_368,ERK,NA,NA
Pair08,NA,MPH6_140_152,P38,NA,NA
Pair08,NA,MYC_51_63,ERK,NA,NA
Pair08,NA,RBL2_632_644,ERK,NA,NA
Pair08,NA,ATF2_47_59,ERK,NA,NA
Pair08,NA,CSK21_355_367,ERK,NA,NA
Pair08,NA,ELK1_410_422,ERK,NA,NA
Pair08,NA,FRAP_2475_2487,P38,NA,NA
Pair08,NA,KIF11_919_931,ERK,NA,NA
Pair08,NA,LMNB1_16_28,ERK,NA,NA
Pair08,NA,MK10_214_226,ERK,NA,NA
Pair08,NA,MYBB_513_525,ERK,NA,NA
Pair08,NA,PDE5A_95_107,ERK,NA,NA
Pair08,NA,TLE2_246_258,ERK,NA,NA
Pair08,NA,AKT1_301_313,ERK,NA,NA
Pair08,NA,ELK1_356_368,JNK,NA,NA
Pair08,NA,ELK1_410_422,JNK,NA,NA
Pair08,NA,IKBA_26_38,ERK,NA,NA
Pair08,NA,IKKB_686_698,ERK,NA,NA
Pair08,NA,KPB1_1011_1023,P38,NA,NA
Pair08,NA,MP2K1_281_293,ERK,NA,NA
Pair08,NA,P53_308_323,ERK,NA,NA
Pair08,NA,PDPK1_27_39,ERK,NA,NA
Pair08,NA,RB_774_786,ERK,NA,NA
Pair08,NA,BRCA1_1451_1463,ERK,NA,NA
Pair08,NA,C1R_201_213,ERK,NA,NA
Pair08,NA,COF1_17_29,ERK,NA,NA
Pair08,NA,CSK21_355_367,JNK,NA,NA
Pair08,NA,ERF_519_531,ERK,NA,NA
Pair08,NA,MP2K1_281_293,JNK,NA,NA
Pair08,NA,MYC_51_63,JNK,NA,NA
Pair08,NA,PDE5A_95_107,JNK,NA,NA
Pair08,NA,RAB1A_187_199,ERK,NA,NA
Pair08,NA,RBL2_632_644,JNK,NA,NA
Pair08,NA,SRC8_CHICK_423_435,ERK,NA,NA
Pair08,NA,TLE2_246_258,JNK,NA,NA
Pair08,NA,ATF2_47_59,JNK,NA,NA
Pair08,NA,KIF11_919_931,JNK,NA,NA
Pair08,NA,MK10_214_226,JNK,NA,NA
Pair08,NA,MYBB_513_525,JNK,NA,NA
Pair08,NA,P53_308_323,JNK,NA,NA
Pair08,NA,RAB1A_187_199,JNK,NA,NA
Pair08,NA,RB_774_786,JNK,NA,NA
Pair08,NA,SRC8_CHICK_423_435,JNK,NA,NA
Pair08,NA,AKT1_301_313,JNK,NA,NA
Pair08,NA,BRCA1_1451_1463,JNK,NA,NA
Pair08,NA,C1R_201_213,JNK,NA,NA
Pair08,NA,CSK21_355_367,P38,NA,NA
Pair08,NA,ELK1_356_368,P38,NA,NA
Pair08,NA,ELK1_410_422,P38,NA,NA
Pair08,NA,KCNA1_438_450,ERK,NA,NA
Pair08,NA,KIF11_919_931,P38,NA,NA
Pair08,NA,LMNB1_16_28,JNK,NA,NA
Pair08,NA,MP2K1_281_293,P38,NA,NA
Pair08,NA,MYBB_513_525,P38,NA,NA
Pair08,NA,P53_308_323,P38,NA,NA
Pair08,NA,PDE5A_95_107,P38,NA,NA
Pair08,NA,RBL2_632_644,P38,NA,NA
Pair08,NA,ATM_1972_1984,JNK,NA,NA
Pair08,NA,C1R_201_213,P38,NA,NA
Pair08,NA,ERF_519_531,P38,NA,NA
Pair08,NA,IKKB_686_698,JNK,NA,NA
Pair08,NA,KCNA3_461_473,JNK,NA,NA
Pair08,NA,PDPK1_27_39,JNK,NA,NA
Pair08,NA,RB_774_786,P38,NA,NA
Pair08,NA,RBL2_959_971,ERK,NA,NA
Pair08,NA,SRC8_CHICK_423_435,P38,NA,NA
Pair08,NA,TLE2_246_258,P38,NA,NA
Pair08,NA,CDN1B_151_163,P38,NA,NA
Pair08,NA,COF1_17_29,P38,NA,NA
Pair08,NA,IKKB_686_698,P38,NA,NA
Pair08,NA,RBL2_959_971,JNK,NA,NA
Pair08,NA,ATF2_47_59,P38,NA,NA
Pair08,NA,KCNA1_438_450,JNK,NA,NA
Pair08,NA,LMNB1_16_28,P38,NA,NA
Pair08,NA,AKT1_301_313,P38,NA,NA
Pair08,NA,MK10_214_226,P38,NA,NA
Pair08,NA,RBL2_959_971,P38,NA,NA
Pair08,NA,KCNA3_461_473,P38,NA,NA
Pair08,NA,KCNA1_438_450,P38,NA,NA
Pair17,710317302,ACM1_444_456,ERK,-0.11345804978328422,-0.11345804978328422
Pair17,710317302,ACM1_444_456,JNK,-0.11345804978328422,-0.11345804978328422
Pair17,710317302,ACM1_444_456,P38,-0.11345804978328422,-0.11345804978328422
Pair17,710317302,ADDB_696_708,ERK,-0.27846444640340007,-0.27846444640340007
Pair17,710317302,ADDB_696_708,JNK,-0.27846444640340007,-0.27846444640340007
Pair17,710317302,ADDB_696_708,P38,-0.27846444640340007,-0.27846444640340007
Pair17,710317302,ADDB_706_718,ERK,-0.07038932789139807,-0.07038932789139807
Pair17,710317302,ADDB_706_718,JNK,-0.07038932789139807,-0.07038932789139807
Pair17,710317302,ADDB_706_718,P38,-0.07038932789139807,-0.07038932789139807
Pair17,710317302,BAD_69_81,ERK,0.13343098740862835,0.13343098740862835
Pair17,710317302,CA2D1_494_506,ERK,-0.3489952219189014,-0.3489952219189014
Pair17,710317302,CD27_212_224,ERK,0.18489984540984938,0.18489984540984938
Pair17,710317302,CD27_212_224,JNK,0.18489984540984938,0.18489984540984938
Pair17,710317302,CD27_212_224,P38,0.18489984540984938,0.18489984540984938
Pair17,710317302,CDK7_163_175,JNK,0.34464817138744586,0.34464817138744586
Pair17,710317302,CDK7_163_175,P38,0.34464817138744586,0.34464817138744586
Pair17,710317302,E1A_ADE05_212_224,P38,-0.7711571742808099,-0.7711571742808099
Pair17,710317302,FIBA_569_581,ERK,0.8177966687792506,0.8177966687792506
Pair17,710317302,FIBA_569_581,JNK,0.8177966687792506,0.8177966687792506
Pair17,710317302,FOXO3_25_37,ERK,-0.1866766688932513,-0.1866766688932513
Pair17,710317302,FOXO3_25_37,P38,-0.1866766688932513,-0.1866766688932513
Pair17,710317302,GPR6_349_361,ERK,0.6137665293685339,0.6137665293685339
Pair17,710317302,GPR6_349_361,JNK,0.6137665293685339,0.6137665293685339
Pair17,710317302,GPR6_349_361,P38,0.6137665293685339,0.6137665293685339
Pair17,710317302,GSUB_61_73,ERK,0.29647136540162267,0.29647136540162267
Pair17,710317302,IF4E_203_215,ERK,0.12626377264617306,0.12626377264617306
Pair17,710317302,IF4E_203_215,P38,0.12626377264617306,0.12626377264617306
Pair17,710317302,KAP2_92_104,ERK,-0.15332849091161727,-0.15332849091161727
Pair17,710317302,KAPCG_192_206,ERK,-0.39592867633113915,-0.39592867633113915
Pair17,710317302,KCNA6_504_516,ERK,0.588573754273535,0.588573754273535
Pair17,710317302,KCNA6_504_516,JNK,0.588573754273535,0.588573754273535
