Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
SRMS,321,285,KEA3,0.04,1,SRMS,TK,SRC,SRM
SRPK1,184,190,KEA3,0.3514285714285714,2,SRPK1,CMGC,SRPK,NA
SRPK2,86,77,KEA3,0.7542857142857143,4,SRPK2,CMGC,SRPK,NA
STK10,277,249,KEA3,0.14285714285714285,1,STK10,STE,STE20,SLK
STK11,29,16,KEA3,0.9485714285714286,4,STK11,CAMK,CAMKL,LKB
STK16,94,89,KEA3,0.7028571428571428,3,STK16,OTHER,"NAK",MPSK
STK17A,90,84,KEA3,0.7228571428571429,3,STK17A,CAMK,DAPK,DRAK
STK24,187.5,193,KEA3,0.34,2,STK24,STE,STE20,YSK
STK25,162.5,168,KEA3,0.42857142857142855,2,STK25,STE,STE20,YSK
STK26,236,227,KEA3,0.21714285714285714,1,STK26,STE,STE20,YSK
STK3,133.66666666666666,131,KEA3,0.5542857142857143,3,STK3,STE,STE20,MST
STK33,269,244,KEA3,0.16,1,STK33,CAMK,CAMK-UNIQUE,NA
STK36,196.5,203,KEA3,0.3028571428571429,2,STK36,OTHER,ULK,FUSED
STK38,149.5,152,KEA3,0.4828571428571429,2,STK38,AGC,NDR,NA
STK38L,158,161,KEA3,0.4514285714285714,2,STK38L,AGC,NDR,NA
STK39,119,121,KEA3,0.5885714285714285,3,STK39,STE,STE20,FRAY
STK4,80.5,67,KEA3,0.7857142857142857,4,STK4,STE,STE20,MST
STK40,211.5,210,KEA3,0.28,2,STK40,CAMK,SGK495,NA
STYK1,192,197,KEA3,0.32571428571428573,2,STYK1,TK,TK-UNIQUE,NA
SYK,75.66666666666667,60,KEA3,0.8057142857142857,4,SYK,TK,SYK,NA
TAOK1,307,274,KEA3,0.07142857142857142,1,TAOK1,STE,STE20,TAO
TBK1,73,54,KEA3,0.8314285714285714,4,TBK1,OTHER,IKK,NA
TEC,177,183,KEA3,0.3742857142857143,2,TEC,TK,TEC,NA
TEK,317,281,KEA3,0.05142857142857143,1,TEK,TK,TIE,NA
TESK1,293,261,KEA3,0.10857142857142857,1,TESK1,TKL,LISK,TESK
TESK2,100.5,102,KEA3,0.6628571428571428,3,TESK2,TKL,LISK,TESK
TGFBR1,168.5,175,KEA3,0.40285714285714286,2,TGFBR1,TKL,STKR,TYPE1
TGFBR2,87,80,KEA3,0.74,3,TGFBR2,TKL,STKR,TYPE2
TLK1,339,299,KEA3,0,1,TLK1,OTHER,TLK,NA
TNIK,318,282,KEA3,0.04857142857142857,1,TNIK,STE,STE20,MSN
TNK2,50.666666666666664,29,KEA3,0.9114285714285715,4,TNK2,TK,ACK,NA
TNNI3K,132,129,KEA3,0.56,3,TNNI3K,TKL,MLK,HH498
TP53RK,145,147,KEA3,0.49714285714285716,2,TP53RK,OTHER,BUD32,NA
TRIB3,96,93,KEA3,0.6885714285714286,3,TRIB3,CAMK,TRBL,NA
TRPM7,217,213,KEA3,0.26571428571428574,2,TRPM7,ATYPICAL,ALPHA,CHAK
TTK,96.33333333333333,94,KEA3,0.6857142857142857,3,TTK,OTHER,TTK,NA
TXK,276,248,KEA3,0.1457142857142857,1,TXK,TK,TEC,NA
TYK2,112.66666666666667,114,KEA3,0.6142857142857143,3,TYK2,TK,JAKA,NA
TYRO3,133,130,KEA3,0.5571428571428572,3,TYRO3,TK,AXL,NA
UHMK1,142,144,KEA3,0.5114285714285715,3,UHMK1,OTHER,KIS,NA
ULK1,135.5,132,KEA3,0.5514285714285714,3,ULK1,OTHER,ULK,ULK
VRK1,28,14,KEA3,0.96,4,VRK1,CK1,VRK,NA
VRK3,248,230,KEA3,0.20285714285714285,1,VRK3,CK1,VRK,NA
WEE1,94.5,90,KEA3,0.7,3,WEE1,OTHER,WEE,NA
WNK1,103.66666666666667,108,KEA3,0.64,3,WNK1,OTHER,WNK,NA
YES1,128,127,KEA3,0.5657142857142857,3,YES1,TK,SRC,SRCA
ZAP70,141.33333333333334,143,KEA3,0.5142857142857142,3,ZAP70,TK,SYK,NA
DAPK2,2.58502665202918,1,UKA,1,4,DAPK2,CAMK,DAPK,DAPK
PKG2,2.19111413264019,2,UKA,0.9896907216494846,4,PRKG2,AGC,PKG,NA
P70S6K[BETA],1.97831464778429,3,UKA,0.979381443298969,4,RPS6KB2,AGC,RSK,P70
AMPK[ALPHA]1,1.95955590163732,4,UKA,0.9690721649484536,4,PRKAA1,CAMK,CAMKL,AMPK
PKC[ALPHA],1.94355254152508,5,UKA,0.9587628865979382,4,PRKCA,AGC,PKC,ALPHA
PRKX,1.93764368191456,6,UKA,0.9484536082474226,4,PRKX,AGC,PKA,NA
DYRK1A,1.70963459696876,7,UKA,0.9381443298969072,4,DYRK1A,CMGC,DYRK,DYRK1
CHK2,1.65364702554936,8,UKA,0.9278350515463918,4,CHEK2,CAMK,RAD53,NA
ANP[ALPHA],1.57786997435971,9,UKA,0.9175257731958762,4,NPR1,RGC,RGC,NA
DCAMKL1,1.47280997761376,10,UKA,0.9072164948453608,4,DCLK1,CAMK,DCAMKL,NA
PRKY,1.45474237860311,11,UKA,0.8969072164948454,4,PRKY,AGC,PKA,NA
TNIK/ZC2,1.39886643871628,12,UKA,0.8865979381443299,4,TNIK,STE,STE20,MSN
CAMK4,1.29413628771608,13,UKA,0.8762886597938144,4,CAMK4,CAMK,CAMK1,NA
CAMK4,1.29413628771608,13,UKA,0.8762886597938144,4,CAMKK1,OTHER,CAMKK,META
PKA[ALPHA],1.26796025400233,14,UKA,0.865979381443299,4,PRKACA,AGC,PKA,NA
MTOR/FRAP,1.22650610772903,15,UKA,0.8556701030927835,4,MTOR,ATYPICAL,PIKK,FRAP
SGK2,1.11827306462358,16,UKA,0.845360824742268,4,SGK2,AGC,SGK,NA
SGK2,1.11827306462358,16,UKA,0.845360824742268,4,SGK3,AGC,SGK,NA
CAMK2[ALPHA],1.11713408027837,17,UKA,0.8350515463917526,4,CAMK2A,CAMK,CAMK2,NA
CHK1,1.07547261654097,18,UKA,0.8247422680412371,4,CHEK1,CAMK,CAMKL,CHK1
ERK7,1.05892606356093,19,UKA,0.8144329896907216,4,MAPK15,CMGC,MAPK,ERK7
MAPKAPK3,1.00017375254559,20,UKA,0.8041237113402062,4,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
AKT2/PKB[BETA],0.935542010773082,21,UKA,0.7938144329896907,4,AKT2,AGC,AKT,NA
PKC[DELTA],0.893088710491507,22,UKA,0.7835051546391752,4,PRKCD,AGC,PKC,DELTA
CK1[ALPHA],0.887394998465425,23,UKA,0.7731958762886598,4,CSNK1A1,CK1,CK1,CK1-A
PIM2,0.817516870260192,24,UKA,0.7628865979381443,4,PIM2,CAMK,PIM,NA
HGK/ZC1,0.787279845582158,25,UKA,0.7525773195876289,4,MAP4K4,STE,STE20,MSN
PKC[THETA],0.784098186795968,26,UKA,0.7422680412371134,3,PRKCQ,AGC,PKC,DELTA
TBK1,0.775922965815734,27,UKA,0.7319587628865979,3,TBK1,OTHER,IKK,NA
PIM1,0.76381555711985,28,UKA,0.7216494845360825,3,PIM1,CAMK,PIM,NA
MAPKAPK2,0.745345597803952,29,UKA,0.711340206185567,3,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
CDKL1,0.653772245612769,30,UKA,0.7010309278350515,3,CDKL1,CMGC,CDKL,NA
AKT1/PKB[ALPHA],0.643347068909549,31,UKA,0.6907216494845361,3,AKT1,AGC,AKT,NA
ATR,0.593732403589996,32,UKA,0.6804123711340206,3,ATR,ATYPICAL,PIKK,ATR
PKC[ETA],0.587069291470405,33,UKA,0.6701030927835051,3,PRKCH,AGC,PKC,ETA
PKG1,0.576800016206462,34,UKA,0.6597938144329897,3,PRKG1,AGC,PKG,NA
PKC[GAMMA],0.55576153318605,35,UKA,0.6494845360824743,3,PRKCG,AGC,PKC,ALPHA
PFTAIRE2,0.551602896542232,36,UKA,0.6288659793814433,3,CDK15,CMGC,CDK,PFTAIRE
DAPK3,0.551602896542232,36,UKA,0.6288659793814433,3,DAPK3,CAMK,DAPK,DAPK
IKK[ALPHA],0.539595338859914,37,UKA,0.6185567010309279,3,CHUK,OTHER,IKK,NA
PIM3,0.5217568206183,38,UKA,0.6082474226804123,3,PIM3,CAMK,PIM,NA
RSKL2,0.507923481245895,39,UKA,0.5979381443298969,3,RPS6KL1,AGC,RSKL,NA
AURB/AUR1,0.491578026357531,40,UKA,0.5876288659793815,3,AURKB,OTHER,AUR,NA
CDK10,0.474488739032386,41,UKA,0.5773195876288659,3,CDK10,CMGC,CDK,CDK10
PFTAIRE1,0.468745952425497,42,UKA,0.5670103092783505,3,CDK14,CMGC,CDK,PFTAIRE
ALPHAK1,0.466756837276775,43,UKA,0.5567010309278351,3,ALPK1,ATYPICAL,ALPHA,ALPHA-UNCLASSIFIED
ALPHAK1,0.466756837276775,43,UKA,0.5567010309278351,3,ALPK3,ATYPICAL,ALPHA,ALPHA-UNCLASSIFIED
CK2[ALPHA]1,0.423354634892516,44,UKA,0.5463917525773195,3,CSNK2A1,CMGC,CK2,NA
P70S6K,0.415361259273645,45,UKA,0.5360824742268041,3,RPS6KB1,AGC,RSK,P70
PKC[EPSILON],0.412491079405251,46,UKA,0.5257731958762887,3,PRKCE,AGC,PKC,ETA
P38[GAMMA],0.40714844475356,47,UKA,0.5154639175257731,3,MAPK12,CMGC,MAPK,P38
SGK1,0.394393315569906,48,UKA,0.5051546391752577,3,SGK1,AGC,SGK,NA
IKK[EPSILON],0.342309431588384,49,UKA,0.4948453608247423,2,IKBKE,OTHER,IKK,NA
SGK307,0.331166971587012,50,UKA,0.4845360824742268,2,TEX14,OTHER,NKF5,NA
ADCK3,0.32862718710801,51,UKA,0.4742268041237113,2,COQ8A,ATYPICAL,ABC1,ABC1-A
RSK2,0.317212534775727,52,UKA,0.4639175257731959,2,RPS6KA3,AGC,RSK,RSK
COT,0.313717744563003,53,UKA,0.4536082474226804,2,MAP3K8,STE,STE-UNIQUE,NA
BRAF,0.289205900069673,54,UKA,0.44329896907216493,2,BRAF,TKL,RAF,RAF
ARAF,0.287751111515399,55,UKA,0.4329896907216495,2,ARAF,TKL,RAF,RAF
CDK7,0.285184236616281,56,UKA,0.422680412371134,2,CDK7,CMGC,CDK,CDK7
PKC[ZETA],0.28196357921722,57,UKA,0.41237113402061853,2,PRKCZ,AGC,PKC,IOTA
P38[BETA],0.262845538708264,58,UKA,0.4020618556701031,2,MAPK11,CMGC,MAPK,P38
MSK1,0.261013438254704,59,UKA,0.3917525773195876,2,RPS6KA5,AGC,RSK,MSK
MSK1,0.261013438254704,59,UKA,0.3917525773195876,2,SIK1,CAMK,CAMKL,QIK
CK1[EPSILON],0.260864542899883,60,UKA,0.38144329896907214,2,CSNK1E,CK1,CK1,CK1-D
PKD1,0.25811757307183397,61,UKA,0.3711340206185567,2,PRKD1,CAMK,PKD,NA
ERK5,0.236021251086115,62,UKA,0.36082474226804123,2,MAPK7,CMGC,MAPK,ERK5
DAPK1,0.227091911964915,63,UKA,0.35051546391752575,2,DAPK1,CAMK,DAPK,DAPK
CDK3,0.214470862440528,64,UKA,0.3402061855670103,2,CDK3,CMGC,CDK,CDC2
RSK3,0.199282921717615,65,UKA,0.32989690721649484,2,RPS6KA1,AGC,RSK,RSK
ICK,0.19733024425645,66,UKA,0.31958762886597936,2,CILK1,CMGC,RCK,NA
GSK3[ALPHA],0.189875060524639,67,UKA,0.30927835051546393,2,GSK3A,CMGC,GSK,NA
MAPK14,0.187854352372572,68,UKA,0.29896907216494845,2,MAPK14,CMGC,MAPK,P38
CK1[DELTA],0.182352636252983,69,UKA,0.28865979381443296,2,CSNK1D,CK1,CK1,CK1-D
ROCK2,0.167235695059469,70,UKA,0.27835051546391754,2,ROCK2,AGC,DMPK,ROCK
PKC[BETA],0.159763385776103,71,UKA,0.26804123711340205,2,PRKCB,AGC,PKC,ALPHA
CDC2/CDK1,0.140011966095455,72,UKA,0.25773195876288657,2,CDK1,CMGC,CDK,CDC2
PCTAIRE2,0.138135961096699,73,UKA,0.24742268041237114,1,CDK17,CMGC,CDK,PCTAIRE
JNK1,0.137382101683472,74,UKA,0.2268041237113402,1,MAPK8,CMGC,MAPK,JNK
JNK3,0.137382101683472,74,UKA,0.2268041237113402,1,MAPK10,CMGC,MAPK,JNK
CDKL2,0.129994282931719,75,UKA,0.21649484536082475,1,CDKL2,CMGC,CDKL,NA
CDK2,0.12893403714128,76,UKA,0.20618556701030927,1,CDK2,CMGC,CDK,CDC2
CDKL5,0.126783729570047,77,UKA,0.1958762886597938,1,CDKL5,CMGC,CDKL,NA
P38[DELTA],0.125328038897567,78,UKA,0.18556701030927836,1,MAPK13,CMGC,MAPK,P38
IKK[BETA],0.115725875609702,79,UKA,0.17525773195876287,1,IKBKB,OTHER,IKK,NA
AURA/AUR2,0.107046566692411,80,UKA,0.16494845360824742,1,AURKA,OTHER,AUR,NA
NUAK1,0.106959475393968,81,UKA,0.15463917525773196,1,NUAK1,CAMK,CAMKL,NUAK
PAK1,0.0859997587680648,82,UKA,0.14432989690721648,1,PAK1,STE,STE20,PAKA
JNK2,0.0799831724323794,83,UKA,0.13402061855670103,1,MAPK9,CMGC,MAPK,JNK
ROCK1,0.0772205828427023,84,UKA,0.12371134020618557,1,ROCK1,AGC,DMPK,ROCK
RSK1/P90RSK,0.0744816418225699,85,UKA,0.1134020618556701,1,RPS6KA2,AGC,RSK,RSK
ERK1,0.0647265704798047,86,UKA,0.10309278350515463,1,MAPK3,CMGC,MAPK,ERK1
PKC[IOTA],0.0531273999166563,87,UKA,0.09278350515463918,1,PRKCI,AGC,PKC,IOTA
RAF1,0.0522291690237559,88,UKA,0.08247422680412371,1,RAF1,TKL,RAF,RAF
CDK5,0.0459312431062627,89,UKA,0.07216494845360824,1,CDK5,CMGC,CDK,CDK5
CDK4,0.041895019984808,90,UKA,0.05154639175257732,1,CDK4,CMGC,CDK,CDK4
CDK6,0.041895019984808,90,UKA,0.05154639175257732,1,CDK6,CMGC,CDK,CDK4
CDK9,0.0211660215095411,91,UKA,0.041237113402061855,1,CDK9,CMGC,CDK,CDK9
ERK2,0.00174066157630127,92,UKA,0.030927835051546393,1,MAPK1,CMGC,MAPK,ERK1
GSK3[BETA],8.6945871262889e-4,93,UKA,0,1,GSK3B,CMGC,GSK,NA
PKN1/PRK1,8.6945871262889e-4,93,UKA,0,1,PKN1,AGC,PKN,NA
BARK2,2.912478067817339,1,KRSA,1,4,GRK3,AGC,GRK,BARK
AKT,2.764387647316161,2,KRSA,0.9875,4,AKT1,AGC,AKT,NA
AKT,2.764387647316161,2,KRSA,0.9875,4,AKT2,AGC,AKT,NA
AKT,2.764387647316161,2,KRSA,0.9875,4,AKT3,AGC,AKT,NA
BUD32,2.657251187029134,3,KRSA,0.975,4,TP53RK,OTHER,BUD32,NA
TAO,2.541545833519552,4,KRSA,0.9625,4,TAOK1,STE,STE20,TAO
TAO,2.541545833519552,4,KRSA,0.9625,4,TAOK2,STE,STE20,TAO
TAO,2.541545833519552,4,KRSA,0.9625,4,TAOK3,STE,STE20,TAO
SGK,2.3085339424012163,5,KRSA,0.95,4,SGK1,AGC,SGK,NA
SGK,2.3085339424012163,5,KRSA,0.95,4,SGK2,AGC,SGK,NA
SGK,2.3085339424012163,5,KRSA,0.95,4,SGK3,AGC,SGK,NA
PKA,2.223423163837419,6,KRSA,0.9375,4,PRKACA,AGC,PKA,NA
PKA,2.223423163837419,6,KRSA,0.9375,4,PRKACB,AGC,PKA,NA
PKA,2.223423163837419,6,KRSA,0.9375,4,PRKACG,AGC,PKA,NA
PKA,2.223423163837419,6,KRSA,0.9375,4,PRKX,AGC,PKA,NA
PKA,2.223423163837419,6,KRSA,0.9375,4,PRKY,AGC,PKA,NA
PKD,1.9819485293582837,7,KRSA,0.925,4,PRKD1,CAMK,PKD,NA
PKD,1.9819485293582837,7,KRSA,0.925,4,PRKD2,CAMK,PKD,NA
PKD,1.9819485293582837,7,KRSA,0.925,4,PRKD3,CAMK,PKD,NA
PDHK,-1.9767722701168435,8,KRSA,0.9125,4,BCKDK,ATYPICAL,PDHK,BCKDK
PDHK,-1.9767722701168435,8,KRSA,0.9125,4,PDK2,ATYPICAL,PDHK,PDHK
PDHK,-1.9767722701168435,8,KRSA,0.9125,4,PDK3,ATYPICAL,PDHK,PDHK
PDHK,-1.9767722701168435,8,KRSA,0.9125,4,PDK4,ATYPICAL,PDHK,PDHK
PHK,1.9398675582004028,9,KRSA,0.9,4,PHKG1,CAMK,PHK,NA
PHK,1.9398675582004028,9,KRSA,0.9,4,PHKG2,CAMK,PHK,NA
STE7,-1.9038771377715944,10,KRSA,0.8875,4,MAP2K1,STE,STE7,MEK1
STE7,-1.9038771377715944,10,KRSA,0.8875,4,MAP2K2,STE,STE7,MEK1
STE7,-1.9038771377715944,10,KRSA,0.8875,4,MAP2K3,STE,STE7,MEK3
STE7,-1.9038771377715944,10,KRSA,0.8875,4,MAP2K4,STE,STE7,MEK4
STE7,-1.9038771377715944,10,KRSA,0.8875,4,MAP2K5,STE,STE7,MEK5
STE7,-1.9038771377715944,10,KRSA,0.8875,4,MAP2K6,STE,STE7,MEK3
STE7,-1.9038771377715944,10,KRSA,0.8875,4,MAP2K7,STE,STE7,MEK7
PEK,-1.837203583362592,11,KRSA,0.875,4,EIF2AK1,OTHER,PEK,HRI
PEK,-1.837203583362592,11,KRSA,0.875,4,EIF2AK2,OTHER,PEK,PKR
PEK,-1.837203583362592,11,KRSA,0.875,4,EIF2AK3,OTHER,PEK,PEK
PEK,-1.837203583362592,11,KRSA,0.875,4,EIF2AK4,OTHER,PEK,GCN2
FRAY,-1.818705052356376,12,KRSA,0.8625,4,OXSR1,STE,STE20,FRAY
FRAY,-1.818705052356376,12,KRSA,0.8625,4,STK39,STE,STE20,FRAY
ERK,-1.812539069204533,13,KRSA,0.85,4,MAPK1,CMGC,MAPK,ERK1
ERK,-1.812539069204533,13,KRSA,0.85,4,MAPK15,CMGC,MAPK,ERK7
ERK,-1.812539069204533,13,KRSA,0.85,4,MAPK3,CMGC,MAPK,ERK1
ERK,-1.812539069204533,13,KRSA,0.85,4,MAPK4,CMGC,MAPK,ERK3
ERK,-1.812539069204533,13,KRSA,0.85,4,MAPK6,CMGC,MAPK,ERK3
ERK,-1.812539069204533,13,KRSA,0.85,4,MAPK7,CMGC,MAPK,ERK5
TTK,1.7167529759663798,14,KRSA,0.8375,4,TTK,OTHER,TTK,NA
CAMK2,-1.708286465221412,15,KRSA,0.825,4,CAMK2A,CAMK,CAMK2,NA
CAMK2,-1.708286465221412,15,KRSA,0.825,4,CAMK2B,CAMK,CAMK2,NA
CAMK2,-1.708286465221412,15,KRSA,0.825,4,CAMK2D,CAMK,CAMK2,NA
CAMK2,-1.708286465221412,15,KRSA,0.825,4,CAMK2G,CAMK,CAMK2,NA
NUAK,1.6345233825166838,16,KRSA,0.8125,4,NUAK1,CAMK,CAMKL,NUAK
NUAK,1.6345233825166838,16,KRSA,0.8125,4,NUAK2,CAMK,CAMKL,NUAK
PKCH,-1.627566781890734,17,KRSA,0.8,4,PRKCE,AGC,PKC,ETA
PKCH,-1.627566781890734,17,KRSA,0.8,4,PRKCH,AGC,PKC,ETA
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK1,CMGC,CDK,CDC2
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK10,CMGC,CDK,CDK10
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK11A,NA,NA,NA
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK11B,NA,NA,NA
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK12,CMGC,CDK,CRK7
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK13,CMGC,CDK,CRK7
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK14,CMGC,CDK,PFTAIRE
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK15,CMGC,CDK,PFTAIRE
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK16,CMGC,CDK,PCTAIRE
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK17,CMGC,CDK,PCTAIRE
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK18,CMGC,CDK,PCTAIRE
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK19,CMGC,CDK,CDK8
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK2,CMGC,CDK,CDC2
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK20,CMGC,CDK,CCRK
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK3,CMGC,CDK,CDC2
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK4,CMGC,CDK,CDK4
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK5,CMGC,CDK,CDK5
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK6,CMGC,CDK,CDK4
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK7,CMGC,CDK,CDK7
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK8,CMGC,CDK,CDK8
CDK,-1.538573823461175,18,KRSA,0.7875,4,CDK9,CMGC,CDK,CDK9
PLK,-1.5333290020433363,19,KRSA,0.775,4,PLK1,OTHER,PLK,PLK1
PLK,-1.5333290020433363,19,KRSA,0.775,4,PLK2,OTHER,PLK,PLK2
PLK,-1.5333290020433363,19,KRSA,0.775,4,PLK3,OTHER,PLK,PLK2
PLK,-1.5333290020433363,19,KRSA,0.775,4,PLK4,OTHER,PLK,SAK
PLK,-1.5333290020433363,19,KRSA,0.775,4,PLK5,NA,NA,NA
PDK1,-1.4866929632463597,20,KRSA,0.7625,4,PDK1,ATYPICAL,PDHK,PDHK
PDK1,-1.4866929632463597,20,KRSA,0.7625,4,PDPK1,AGC,PDK1,NA
MST,-1.4377147592628667,21,KRSA,0.75,4,STK3,STE,STE20,MST
MST,-1.4377147592628667,21,KRSA,0.75,4,STK4,STE,STE20,MST
GRK,-1.4251601972559147,22,KRSA,0.7375,3,GRK1,AGC,GRK,GRK
GRK,-1.4251601972559147,22,KRSA,0.7375,3,GRK4,AGC,GRK,GRK
GRK,-1.4251601972559147,22,KRSA,0.7375,3,GRK5,AGC,GRK,GRK
GRK,-1.4251601972559147,22,KRSA,0.7375,3,GRK6,AGC,GRK,GRK
GRK,-1.4251601972559147,22,KRSA,0.7375,3,GRK7,AGC,GRK,GRK
AUR,-1.3343717995662077,23,KRSA,0.725,3,AURKA,OTHER,AUR,NA
AUR,-1.3343717995662077,23,KRSA,0.725,3,AURKB,OTHER,AUR,NA
AUR,-1.3343717995662077,23,KRSA,0.725,3,AURKC,OTHER,AUR,NA
AMPK,1.3195064820230118,24,KRSA,0.7125,3,PRKAA1,CAMK,CAMKL,AMPK
AMPK,1.3195064820230118,24,KRSA,0.7125,3,PRKAA2,CAMK,CAMKL,AMPK
RAD53,-1.3042111019937688,25,KRSA,0.7,3,CHEK2,CAMK,RAD53,NA
NMO,-1.2773487860167052,26,KRSA,0.6875,3,NLK,CMGC,MAPK,NMO
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KA1,AGC,RSK,RSK
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KA2,AGC,RSK,RSK
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KA3,AGC,RSK,RSK
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KA4,AGC,RSK,MSK
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KA5,AGC,RSK,MSK
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KA6,AGC,RSK,RSK
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KB1,AGC,RSK,P70
RSK,1.2420900995405166,27,KRSA,0.675,3,RPS6KB2,AGC,RSK,P70
CAMK1,-1.227646506264177,28,KRSA,0.6625,3,CAMK1,CAMK,CAMK1,NA
CAMK1,-1.227646506264177,28,KRSA,0.6625,3,CAMK1D,CAMK,CAMK1,NA
CAMK1,-1.227646506264177,28,KRSA,0.6625,3,CAMK1G,CAMK,CAMK1,NA
CAMK1,-1.227646506264177,28,KRSA,0.6625,3,CAMK4,CAMK,CAMK1,NA
CAMK1,-1.227646506264177,28,KRSA,0.6625,3,PNCK,CAMK,CAMK1,NA
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K1,STE,STE11,MEKK1
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K15,STE,STE11,ASK
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K2,STE,STE11,MEKK2
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K3,STE,STE11,MEKK2
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K4,STE,STE11,MEKK4
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K5,STE,STE11,ASK
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K6,STE,STE11,ASK
STE11,-1.209257354500545,29,KRSA,0.65,3,MAP3K7,TKL,MLK,TAK1
CHK1,1.2067882156304772,30,KRSA,0.6375,3,CHEK1,CAMK,CAMKL,CHK1
ATR,1.1737571863472789,31,KRSA,0.625,3,ATR,ATYPICAL,PIKK,ATR
JNK,-1.138212835416508,32,KRSA,0.6125,3,MAPK10,CMGC,MAPK,JNK
JNK,-1.138212835416508,32,KRSA,0.6125,3,MAPK8,CMGC,MAPK,JNK
JNK,-1.138212835416508,32,KRSA,0.6125,3,MAPK9,CMGC,MAPK,JNK
CK2,-1.136952000244997,33,KRSA,0.6,3,CSNK2A1,CMGC,CK2,NA
CK2,-1.136952000244997,33,KRSA,0.6,3,CSNK2A2,CMGC,CK2,NA
CK2,-1.136952000244997,33,KRSA,0.6,3,CSNK2A3,NA,NA,NA
PKCA,-1.0742388522342436,34,KRSA,0.5875,3,PRKCA,AGC,PKC,ALPHA
PKCA,-1.0742388522342436,34,KRSA,0.5875,3,PRKCB,AGC,PKC,ALPHA
PKCA,-1.0742388522342436,34,KRSA,0.5875,3,PRKCG,AGC,PKC,ALPHA
DMPK,1.061820938488389,35,KRSA,0.575,3,CDC42BPA,AGC,DMPK,GEK
DMPK,1.061820938488389,35,KRSA,0.575,3,CDC42BPB,AGC,DMPK,GEK
DMPK,1.061820938488389,35,KRSA,0.575,3,CDC42BPG,AGC,DMPK,GEK
DMPK,1.061820938488389,35,KRSA,0.575,3,CIT,AGC,DMPK,CRIK
DMPK,1.061820938488389,35,KRSA,0.575,3,DMPK,AGC,DMPK,GEK
DMPK,1.061820938488389,35,KRSA,0.575,3,ROCK1,AGC,DMPK,ROCK
DMPK,1.061820938488389,35,KRSA,0.575,3,ROCK2,AGC,DMPK,ROCK
STKR,-1.0450029578889397,36,KRSA,0.5625,3,ACVR1,TKL,STKR,TYPE1
STKR,-1.0450029578889397,36,KRSA,0.5625,3,ACVR1B,TKL,STKR,TYPE1
STKR,-1.0450029578889397,36,KRSA,0.5625,3,ACVR1C,TKL,STKR,TYPE1
STKR,-1.0450029578889397,36,KRSA,0.5625,3,ACVR2A,TKL,STKR,TYPE2
STKR,-1.0450029578889397,36,KRSA,0.5625,3,ACVR2B,TKL,STKR,TYPE2
STKR,-1.0450029578889397,36,KRSA,0.5625,3,ACVRL1,TKL,STKR,TYPE1
STKR,-1.0450029578889397,36,KRSA,0.5625,3,AMHR2,TKL,STKR,TYPE2
STKR,-1.0450029578889397,36,KRSA,0.5625,3,BMPR1A,TKL,STKR,TYPE1
STKR,-1.0450029578889397,36,KRSA,0.5625,3,BMPR1B,TKL,STKR,TYPE1
STKR,-1.0450029578889397,36,KRSA,0.5625,3,BMPR2,TKL,STKR,TYPE2
STKR,-1.0450029578889397,36,KRSA,0.5625,3,TGFBR1,TKL,STKR,TYPE1
